"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-08-02","1,548","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-08-02","7,060","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-08-02","1,644","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-08-02","9,521","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2018-08-02","8,748","불검출","불검출","적합"
"6","활바리(자바리)","에히메현","2018-08-02","1,832","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-08-02","1,212","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-08-02","7,187","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-08-02","1,000","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2018-08-02","3,876","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-08-02","6,934","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-08-02","7,270","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2018-08-02","1,256","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-08-02","6,622","불검출","불검출","적합"
"15","활백합(비너스백합)","홋카이도","2018-08-02","1,278","불검출","불검출","적합"
"16","활농어","에히메현","2018-08-02","7,765","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2018-08-02","3,000","불검출","불검출","적합"
"합계","","-","-","77,753","-","-","-"
