"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","407","1,879,497","2","19,240","329","1,796,216","6","767","70","63,275"
"7.30","159","663,791","0","0","128","627,268","4","602","27","35,922"
"7.31","48","391,787","0","0","40","388,749","0","0","8","3,038"
"8.1","113","585,538","2","19,240","88","548,849","1","45","22","17,404"
"8.2","87","238,381","0","0","73","231,350","1","120","13","6,911"
"","","","","","","","","","",""
