"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","혼합제제","사이타마현","2018-07-13","50","불검출","불검출","적합"
"17","합성향료","사이타마현","2018-07-18","360","불검출","불검출","적합"
"18","합성향료","사이타마현","2018-07-05","72","불검출","불검출","적합"
"19","혼합제제","히로시마현","2018-06-18","165","불검출","불검출","적합"
"20","합성향료","사이타마현","2018-07-06","36","불검출","불검출","적합"
"21","혼합제제","사이타마현","2018-07-06","36","불검출","불검출","적합"
"22","기타천연착향료","사이타마현","2018-07-19","36","불검출","불검출","적합"
"23","합성향료","사이타마현","2018-07-18","50","불검출","불검출","적합"
"24","소스","에히메현","2018-07-17","1,020","불검출","불검출","적합"
"25","캔디류","니가타현","2018-07-04","1,110","불검출","불검출","적합"
"26","캔디류","니가타현","2018-07-05","1,920","불검출","불검출","적합"
"27","초콜릿가공품","니가타현","2018-07-03","158","불검출","불검출","적합"
"28","과자","이바라키현","2018-06-20","2,162","불검출","불검출","적합"
"29","기타가공품","이바라키현","2018-07-10","12,600","불검출","불검출","적합"
"30","과자","이바라키현","2018-06-25","280","불검출","불검출","적합"
"31","과자","이바라키현","2018-06-28","490","불검출","불검출","적합"
"32","과자","니가타현","2018-07-11","561","불검출","불검출","적합"
"33","절임식품","가고시마현","2018-07-18","730","불검출","불검출","적합"
"34","액상커피","군마현","2018-06-19","21,504","불검출","불검출","적합"
"35","밀가루","훗카이도","2018-06-22","5,000","불검출","불검출","적합"
"36","당류가공품","오사카부","2018-07-19","2,232","불검출","불검출","적합"
"37","혼합제제","가나가와현","2018-07-17","114","불검출","불검출","적합"
"38","스피루리나 제품","교토부","2018-07-10","245","불검출","불검출","적합"
"39","기타가공품","후쿠이현","2018-05-25","13","불검출","불검출","적합"
"40","소스","히로시마현","2018-07-13","4,500","불검출","불검출","적합"
"41","소스","히로시마현","2018-06-25","2,700","불검출","불검출","적합"
"42","기타 수산물가공품","훗카이도","2018-06-27","2,905","불검출","불검출","적합"
"43","기타 수산물가공품","훗카이도","2018-06-26","5,015","불검출","불검출","적합"
"44","소스","히로시마현","2018-06-07","108","불검출","불검출","적합"
"45","소스","사이타마현","2018-06-11","216","불검출","불검출","적합"
"46","과자","야마가타현","2018-07-06","374","불검출","불검출","적합"
"47","소스","시즈오카현","2018-05-23","480","불검출","불검출","적합"
"48","소스","히로시마현","2018-06-20","1,080","불검출","불검출","적합"
"49","과자","야마가타현","2018-07-09","123","불검출","불검출","적합"
"50","소스","군마현","2018-06-07","360","불검출","불검출","적합"
