"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","절임식품","아이치현","2018-07-04","600","불검출","불검출","적합"
"15","절임식품","나가노현","2018-07-02","1,050","불검출","불검출","적합"
"16","기타 수산물가공품","대한민국","2017-04-18","38,260","불검출","불검출","적합"
"17","양조간장","효고현","2018-06-20","13,799","불검출","불검출","적합"
"18","복합조미식품","도치기현","2018-06-06","3,000","불검출","불검출","적합"
"19","복합조미식품","니가타현","2018-04-26","19,600","불검출","불검출","적합"
"20","양조간장","효고현","2018-06-12","14,110","불검출","불검출","적합"
"21","양조간장","효고현","2018-06-20","13,799","불검출","불검출","적합"
"22","숙면","가가와현","2018-05-30","3,500","불검출","불검출","적합"
"23","유바","아이치현","2018-05-31","111","불검출","불검출","적합"
"24","절임식품","와카야마현","2018-07-06","160","불검출","불검출","적합"
"25","양조간장","아이치현","2018-06-28","324","불검출","불검출","적합"
"26","기타 수산물가공품","후쿠시마현","2018-06-07","600","불검출","불검출","적합"
"27","기타 수산물가공품","후쿠시마현","2018-06-28","180","불검출","불검출","적합"
"28","기타 수산물가공품","후쿠시마현","2018-05-24","180","불검출","불검출","적합"
"29","액상차","기후현","2018-06-15","1,388","불검출","불검출","적합"
"30","액상차","기후현","2018-05-22","684","불검출","불검출","적합"
"31","탄산음료","오사카부","2018-05-28","3,600","불검출","불검출","적합"
"32","조림류","훗카이도","2018-07-10","720","불검출","불검출","적합"
"33","고형차","후쿠오카현","2018-07-14","200","불검출","불검출","적합"
"34","밀가루","후쿠오카현","2018-05-14","2,400","불검출","불검출","적합"
"35","혼합제제","오카야마현","2018-07-17","45","불검출","불검출","적합"
"36","소스","이바라키현","2018-06-12","600","불검출","불검출","적합"
"37","혼합제제","가나가와현","2017-08-20","660","불검출","불검출","적합"
"38","혼합제제","가나가와현","2018-07-09","2,505","불검출","불검출","적합"
"39","금박","교토부","2018-07-09","0","불검출","불검출","적합"
"40","건면","시즈오카현","2018-04-06","143","불검출","불검출","적합"
"41","건면","시즈오카현","2018-01-31","143","불검출","불검출","적합"
"42","청주","이와테현","2018-06-13","173","불검출","불검출","적합"
"43","청주","이와테현","2018-05-31","158","불검출","불검출","적합"
"44","기타가공품","지바현","2018-06-05","43","불검출","불검출","적합"
"45","기타가공품","시즈오카현","2018-06-28","49","불검출","불검출","적합"
"46","과자","니가타현","2018-06-25","34","불검출","불검출","적합"
"47","과자","니가타현","2018-06-25","101","불검출","불검출","적합"
"48","캔디류","아이치현","2018-07-17","900","불검출","불검출","적합"
