"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","434","1,417,567","0","0","311","1,301,200","7","3,580","116","112,787"
"5.9","101","206,003","0","0","72","175,793","1","31","28","30,180"
"5.10","102","232,654","0","0","70","210,926","2","406","30","21,322"
"5.11","149","309,964","0","0","113","258,121","2","695","34","51,147"
"5.12","82","668,946","0","0","56","656,360","2","2,448","24","10,138"
"","","","","","","","","","",""
