"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","오사카부","2016-04-13","30","불검출","불검출","적합"
"15","바나바잎
추출물
제품","이와테현","2016-02-16","30","불검출","불검출","적합"
"16","합성착향료","가나가와현","2016-04-18","26","불검출","불검출","적합"
"17","밀크초콜릿","훗카이도","2016-04-25","375","불검출","불검출","적합"
"18","건어포류","가고시마현","2016-03-07","1,000","불검출","불검출","적합"
"19","공액리놀레산","시즈오카현","2016-02-18","376","불검출","불검출","적합"
"20","기타주류","야마구치현","2016-02-22","4,400","불검출","불검출","적합"
"21","냉면","사이타마현","2016-04-05","331","불검출","불검출","적합"
"22","맥주","오이타현","2016-03-16","82,800","불검출","불검출","적합"
"23","소스류","효고현","2016-04-21","13,179","불검출","불검출","적합"
"24","수산물가공품","후쿠이현","2016-04-01","60","불검출","불검출","적합"
"25","빵류(케이크)","훗카이도","2016-04-08","35","불검출","불검출","적합"
"26","과자(쿠키)","훗카이도","2016-04-25","20","불검출","불검출","적합"
"27","건어포류","가고시마현","2016-03-07","101","불검출","불검출","적합"
"28","혼합제제","효고현","2016-04-14","60","불검출","불검출","적합"
"29","캔디류(사탕)","미에현","2016-02-18","760","불검출","불검출","적합"
"30","즉석조리식품","히로시마현","2016-04-01","43","불검출","불검출","적합"
"31","청주","와카야마현","2016-04-19","205","불검출","불검출","적합"
"32","혼합제제","효고현","2016-04-19","15","불검출","불검출","적합"
"33","빵류(그외 빵류)","돗토리현","2016-04-06","150","불검출","불검출","적합"
"34","혼합제제","히로시마현","2016-03-15","90","불검출","불검출","적합"
"35","빵류(그외 빵류)","돗토리현","2016-04-15","372","불검출","불검출","적합"
"36","과자(쿠키)","도쿠시마현","2016-04-09","288","불검출","불검출","적합"
"37","빵류(케이크)","훗카이도","2016-04-08","140","불검출","불검출","적합"
"38","혼합제제","효고현","2016-04-14","109","불검출","불검출","적합"
"39","기타천연착향료","시가현","2016-04-20","50","불검출","불검출","적합"
"40","합성착향료","가나가와현","2016-04-18","21","불검출","불검출","적합"
"41","혼합제제","시가현","2016-04-20","50","불검출","불검출","적합"
"42","고춧가루","시가현","2016-03-07","200","불검출","불검출","적합"
"43","물엿","가고시마현","2016-03-30","2,875","불검출","불검출","적합"
"44","당류가공품","오카야마현","2016-04-11","17,440","불검출","불검출","적합"
"45","청주","이바라키현","2016-04-06","960","불검출","불검출","적합"
"46","청주","도쿠시마현","2016-04-01","86","불검출","불검출","적합"
"47","청주","고치현","2016-04-01","130","불검출","불검출","적합"
