"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","과자(쿠키)","사이타마현","2015-12-07","660","불검출","불검출","적합"
"15","과자(비스킷)","도쿠시마현","2016-01-10","450","불검출","불검출","적합"
"16","맥주","후쿠오카현","2016-04-05","52,380","불검출","불검출","적합"
"17","카레","니가타현","2016-03-02","432","불검출","불검출","적합"
"18","과자(스낵과자)","아이치현","2016-04-04","288","불검출","불검출","적합"
"19","땅콩또는견과류가
공품","사이타마현","2016-03-29","936","불검출","불검출","적합"
"20","소스류","구마모토현","2016-04-08","2,367","불검출","불검출","적합"
"21","소스류","구마모토현","2016-04-06","2,617","불검출","불검출","적합"
"22","소스류","구마모토현","2016-04-13","2,621","불검출","불검출","적합"
"23","땅콩또는견과류가
공품","사이타마현","2016-03-22","866","불검출","불검출","적합"
"24","향신료조제품","훗카이도","2016-04-19","60","불검출","불검출","적합"
"25","향신료조제품(고추
냉이가공품)","사이타마현","2016-03-04","335","불검출","불검출","적합"
"26","볶은커피","미에현","2016-03-10","167","불검출","불검출","적합"
"27","액상차","나가노현","2016-03-23","12,958","불검출","불검출","적합"
"28","과자(스낵과자)","사이타마현","2015-12-03","3,738","불검출","불검출","적합"
"29","혼합제제","사이타마현","2016-04-15","152","불검출","불검출","적합"
"30","기타천연착향료","사이타마현","2016-02-10","300","불검출","불검출","적합"
"31","기타가공품","구마모토현","2016-04-25","88","불검출","불검출","적합"
"32","트랜스글루코시다
아제","시가현","2016-03-18","560","불검출","불검출","적합"
"33","기타주류","와카야마현","2016-04-08","1,008","불검출","불검출","적합"
"34","소스류","후쿠오카현","2016-04-18","6,326","불검출","불검출","적합"
"35","기타주류","야마구치현","2016-04-13","1,008","불검출","불검출","적합"
"36","카레","니가타현","2016-02-18","432","불검출","불검출","적합"
"37","혼합제제","효고현","2016-04-14","30","불검출","불검출","적합"
"38","초콜릿가공품","사이타마현","2016-03-23","5,584","불검출","불검출","적합"
"39","혼합제제","효고현","2016-04-19","150","불검출","불검출","적합"
"40","합성착향료","효고현","2016-04-18","300","불검출","불검출","적합"
"41","혼합제제","효고현","2016-04-14","20","불검출","불검출","적합"
"42","혼합제제","효고현","2016-04-18","20","불검출","불검출","적합"
"43","맥주","교토부","2016-04-09","20,664","불검출","불검출","적합"
"44","혼합제제","미에현","2016-03-25","1,000","불검출","불검출","적합"
"45","맥주","후쿠오카현","2016-03-16","84,000","불검출","불검출","적합"
"46","향신료조제품(고추
냉이가공품)","사이타마현","2016-02-24","210","불검출","불검출","적합"
