"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","이바라키현","2016-03-30","560","불검출","불검출","적합"
"15","빵류(케이크)","훗카이도","2016-03-30","173","불검출","불검출","적합"
"16","청주","이와테현","2016-04-05","700","불검출","불검출","적합"
"17","맥주","오이타현","2016-04-01","14,280","불검출","불검출","적합"
"18","개별인정형건강기
능식품","훗카이도","2015-03-14","1,200","불검출","불검출","적합"
"19","빵류(케이크)","훗카이도","2016-03-25","605","불검출","불검출","적합"
"20","향미유","시즈오카현","2016-04-04","35","불검출","불검출","적합"
"21","맥주","오이타현","2016-03-04","66,240","불검출","불검출","적합"
"22","침출차","교토부","2016-04-18","558","불검출","불검출","적합"
"23","당류가공품","효고현","2015-12-24","64","불검출","불검출","적합"
"24","볶은커피","히로시마현","2016-02-24","28","불검출","불검출","적합"
"25","기타주류","히로시마현","2016-03-24","51,652","불검출","불검출","적합"
"26","과자(비스킷)","니가타현","2016-04-04","120","불검출","불검출","적합"
"27","혼합제제","오카야마현","2016-04-13","1,020","불검출","불검출","적합"
"28","캔디류(캐러멜)","군마현","2016-02-29","316","불검출","불검출","적합"
"29","소스류","나가사키현","2016-03-18","1,177","불검출","불검출","적합"
"30","국수","사이타마현","2016-04-05","840","불검출","불검출","적합"
"31","인스턴트커피","시즈오카현","2016-04-20","14,826","불검출","불검출","적합"
"32","소스류","훗카이도","2016-04-21","1,580","불검출","불검출","적합"
"33","양념젓갈","가나가와현","2016-04-11","1,440","불검출","불검출","적합"
"34","혼합제제","사이타마현","2016-04-08","120","불검출","불검출","적합"
"35","복합조미식품","후쿠오카현","2016-01-05","85","불검출","불검출","적합"
"36","혼합제제","도치기현","2016-04-14","90","불검출","불검출","적합"
"37","맥주","오이타현","2016-03-16","32,844","불검출","불검출","적합"
"38","소스류","시즈오카현","2016-03-31","150","불검출","불검출","적합"
"39","수산물가공품","히로시마현","2016-03-31","450","불검출","불검출","적합"
"40","과자(비스킷)","니가타현","2016-04-05","95","불검출","불검출","적합"
"41","맥주","오이타현","2016-03-12","16,422","불검출","불검출","적합"
"42","소스류","시즈오카현","2016-02-03","100","불검출","불검출","적합"
"43","혼합제제","나가노현","2016-04-08","190","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2016-04-16","288","불검출","불검출","적합"
"45","침출차","가고시마현","2016-04-16","20","불검출","불검출","적합"
"46","베타-카로틴","오사카부","2016-04-13","660","불검출","불검출","적합"
"47","과자(크래커)","아이치현","2016-04-07","990","불검출","불검출","적합"
