"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"19","냉장가오리","야마구치현","2016-12-21","120","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2016-12-21","210","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2016-12-21","2,718","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2016-12-21","8,872","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2016-12-21","5,428","불검출","불검출","적합"
"24","활가리비","홋카이도","2016-12-21","1,386","불검출","불검출","적합"
"25","냉장갈치","야마구치현","2016-12-21","9,088","불검출","불검출","적합"
"26","활가리비","홋카이도","2016-12-21","6,929","불검출","불검출","적합"
"27","활가리비","홋카이도","2016-12-21","6,981","불검출","불검출","적합"
"28","냉장갈치","후쿠오카현","2016-12-21","1,466","불검출","불검출","적합"
"29","활게(참게)","후쿠오카현","2016-12-21","520","불검출","불검출","적합"
"30","활가리비","홋카이도","2016-12-21","7,190","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2016-12-21","7,984","불검출","불검출","적합"
"32","활우렁쉥이","홋카이도","2016-12-21","7,811","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2016-12-21","9,372","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2016-12-21","5,850","불검출","불검출","적합"
"35","활가리비","홋카이도","2016-12-21","7,791","불검출","불검출","적합"
