"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장명태","홋카이도","2016-12-22","2,530","불검출","불검출","적합"
"18","냉장갈치","후쿠오카현","2016-12-22","1,435","불검출","불검출","적합"
"19","냉장민어(수조기)","후쿠오카현","2016-12-22","70","불검출","불검출","적합"
"20","냉장갈치","에히메현","2016-12-22","600","불검출","불검출","적합"
"21","냉장갈치","오이타현","2016-12-22","330","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2016-12-22","2,914","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2016-12-22","1,841","불검출","불검출","적합"
"24","냉장대구","홋카이도","2016-12-22","600","불검출","불검출","적합"
"25","냉장갈치","오이타현","2016-12-22","420","불검출","불검출","적합"
"26","냉장갈치","가나가와현","2016-12-22","8,752","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2016-12-22","6,128","불검출","불검출","적합"
"28","냉장돔(참돔)","야마구치현","2016-12-22","140","불검출","불검출","적합"
"29","냉장돔(황돔)","야마구치현","2016-12-22","230","불검출","불검출","적합"
"30","냉장홍어","야마구치현","2016-12-22","260","불검출","불검출","적합"
"31","냉장홍어","홋카이도","2016-12-22","528","불검출","불검출","적합"
"32","냉장갈치","에히메현","2016-12-22","540","불검출","불검출","적합"
"33","냉장갈치","오이타현","2016-12-22","445","불검출","불검출","적합"
"34","냉장갈치","가나가와현","2016-12-22","6,400","불검출","불검출","적합"
