"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"5","냉동가자미(각시가자미)","러시아","2019-06-04","22,050","불검출","불검출","적합"
"6","냉동곤이(명태)","러시아","2019-06-04","12,015","불검출","불검출","적합"
"7","냉동대구(머리)","러시아","2019-06-04","6,650","불검출","불검출","적합"
"합계","","-","-","126,031","-","-","-"
