"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"50","빵류","도야마현","2019-04-17","47","불검출","불검출","적합"
"51","절임식품","도치기현","2019-05-17","12","불검출","불검출","적합"
"52","볶은커피","지바현","2019-04-16","6","불검출","불검출","적합"
"53","볶은커피","지바현","2019-04-23","12","불검출","불검출","적합"
"54","볶은커피","지바현","2019-04-22","25","불검출","불검출","적합"
"55","볶은커피","지바현","2019-05-10","25","불검출","불검출","적합"
"56","볶은커피","지바현","2019-05-09","15","불검출","불검출","적합"
"57","볶은커피","지바현","2019-05-09","10","불검출","불검출","적합"
"58","인스턴트커피","지바현","2019-04-24","17","불검출","불검출","적합"
"59","양조간장","후쿠오카현","2019-05-20","11,280","불검출","불검출","적합"
"60","양조간장","군마현","2019-04-27","18,816","불검출","불검출","적합"
"61","절임식품","도쿄도","2019-05-17","68","불검출","불검출","적합"
"62","향신료조제품","도쿄도","2019-05-17","600","불검출","불검출","적합"
"63","과자","기후현","2019-03-28","6","불검출","불검출","적합"
"64","혼합제제","효고현","2019-05-16","51","불검출","불검출","적합"
"65","혼합제제","효고현","2019-05-13","34","불검출","불검출","적합"
"66","고형차","교토부","2019-05-20","200","불검출","불검출","적합"
"67","당류가공품","오카야마현","2019-02-05","16,000","불검출","불검출","적합"
"68","과자","히로시마현","2019-04-24","3","불검출","불검출","적합"
"69","가공두부","후쿠오카현","2019-04-04","13,680","불검출","불검출","적합"
"70","합성향료","도쿄도","2019-04-16","2","불검출","불검출","적합"
"71","빵류","후쿠오카현","2019-05-16","2,160","불검출","불검출","적합"
"72","청주","사가현","2019-05-08","346","불검출","불검출","적합"
"73","청주","사가현","2019-05-08","173","불검출","불검출","적합"
"74","청주","사가현","2019-05-08","173","불검출","불검출","적합"
"75","곡류가공품","아이치현","2019-03-26","648","불검출","불검출","적합"
"76","캔디류","군마현","2019-03-18","113","불검출","불검출","적합"
"77","캔디류","지바현","2019-03-21","38","불검출","불검출","적합"
"78","볶은커피","미에현","2019-04-14","13","불검출","불검출","적합"
"79","캔디류","지바현","2019-04-02","27","불검출","불검출","적합"
"80","캔디류","지바현","2019-04-03","42","불검출","불검출","적합"
"81","캔디류","지바현","2019-04-02","42","불검출","불검출","적합"
"82","캔디류","아이치현","2019-04-26","94","불검출","불검출","적합"
"83","과자","야마가타현","2019-04-30","210","불검출","불검출","적합"
"84","캔디류","아이치현","2019-04-26","94","불검출","불검출","적합"
