"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"15","소스","후쿠오카현","2019-04-24","1,656","불검출","불검출","적합"
"16","양조간장","지바현","2019-03-08","1,074","불검출","불검출","적합"
"17","소스","히로시마현","2019-04-26","288","불검출","불검출","적합"
"18","양조간장","오사카부","2019-05-11","1,017","불검출","불검출","적합"
"19","소주","가고시마현","2019-04-03","43","불검출","불검출","적합"
"20","소주","가고시마현","2019-03-08","43","불검출","불검출","적합"
"21","소주","가고시마현","2018-11-08","43","불검출","불검출","적합"
"22","소주","가고시마현","2019-04-18","86","불검출","불검출","적합"
"23","합성향료","나가노현","2019-05-08","100","불검출","불검출","적합"
"24","혼합제제","지바현","2019-04-10","300","불검출","불검출","적합"
"25","청주","아오모리현","2019-04-17","1,123","불검출","불검출","적합"
"26","청주","아오모리현","2019-01-09","2,052","불검출","불검출","적합"
"27","혼합제제","도쿄도","2019-05-14","60","불검출","불검출","적합"
"28","혼합제제","히로시마현","2019-04-22","60","불검출","불검출","적합"
"29","혼합음료","구마모토현","2019-04-26","25,315","불검출","불검출","적합"
"30","과자","이바라키현","2019-05-13","1,980","불검출","불검출","적합"
"31","과자","이바라키현","2019-05-13","360","불검출","불검출","적합"
"32","초콜릿가공품","이바라키현","2019-05-14","372","불검출","불검출","적합"
"33","혼합제제","사이타마현","2019-05-13","1,700","불검출","불검출","적합"
"34","향신료조제품","사이타마현","2019-04-11","119","불검출","불검출","적합"
"35","볶은커피","아이치현","2019-04-22","14","불검출","불검출","적합"
"36","볶은커피","아이치현","2019-04-24","14","불검출","불검출","적합"
"37","혼합제제","효고현","2019-05-17","51","불검출","불검출","적합"
"38","볶은커피","아이치현","2019-04-15","33","불검출","불검출","적합"
"39","볶은커피","아이치현","2019-04-25","14","불검출","불검출","적합"
"40","과자","니가타현","2019-04-27","90","불검출","불검출","적합"
"41","탄산음료","오사카부","2019-05-09","3,000","불검출","불검출","적합"
"42","혼합장","아이치현","2019-05-14","15,760","불검출","불검출","적합"
"43","혼합장","아이치현","2019-04-26","2,994","불검출","불검출","적합"
"44","탄산음료","오사카부","2019-05-11","3,000","불검출","불검출","적합"
"45","캔디류","아이치현","2019-04-26","444","불검출","불검출","적합"
"46","소주","가고시마현","2019-04-23","484","불검출","불검출","적합"
"47","소스","사가현","2019-03-30","342","불검출","불검출","적합"
"48","혼합제제","도치기현","2019-05-13","120","불검출","불검출","적합"
"49","빵류","도야마현","2019-04-16","47","불검출","불검출","적합"
