"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","193","445,003","1","15","141","414,466","0","0","51","30,522"
"6.3","50","177,465","1","15","27","173,663","0","0","22","3,787"
"6.4","143","267,538","0","0","114","240,803","0","0","29","26,735"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
