"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","소스류","히로시마현","2015-09-04","303.84","불검출","불검출","적합"
"15","소스류","히로시마현","2015-09-17","81.84","불검출","불검출","적합"
"16","비타민","사이타마현","2015-09-14","420","불검출","불검출","적합"
"17","조미된장","히로시마현","2015-09-14","5,070","불검출","불검출","적합"
"18","조미된장","히로시마현","2015-09-08","2,540","불검출","불검출","적합"
"19","조미된장","히로시마현","2015-09-12","10,600","불검출","불검출","적합"
"20","빵류(케이크)","훗카이도","2015-07-25","571.2","불검출","불검출","적합"
"21","곡류가공품","에히메현","2015-10-08","1,800","불검출","불검출","적합"
"22","과자(비스킷)","니가타현","2015-10-13","336","불검출","불검출","적합"
"23","청주","효고현","2015-10-08","1,620","불검출","불검출","적합"
"24","혼합제제","사이타마현","2015-10-07","75","불검출","불검출","적합"
"25","기타가공품","도쿄도","2014-09-26","300","불검출","불검출","적합"
"26","비타 민 /오 메 가- 3
지방산함유유지","시즈오카현","2014-11-06","44.6","불검출","불검출","적합"
"27","청주","야마가타현","2015-09-16","540","불검출","불검출","적합"
"28","청주","야마가타현","2015-09-16","1,620","불검출","불검출","적합"
"29","청주","도치기현","2015-10-08","4,860","불검출","불검출","적합"
"30","청주","도치기현","2015-10-08","10,800","불검출","불검출","적합"
"31","청주","도치기현","2015-10-05","2,304","불검출","불검출","적합"
"32","효모추출물제품","오이타현","2015-08-27","2,000","불검출","불검출","적합"
"33","복합조미식품","오이타현","2015-07-11","500","불검출","불검출","적합"
"34","즉석조리식품","가가와현","2015-08-27","4,992","불검출","불검출","적합"
"35","과자(스낵과자)","사이타마현","2015-10-01","360","불검출","불검출","적합"
"36","소스류","지바현","2015-09-01","1,123.2","불검출","불검출","적합"
"37","국수","가가와현","2015-09-06","332.8","불검출","불검출","적합"
"38","기타건포류","히로시마현","2015-10-21","120","불검출","불검출","적합"
"39","식용유지가공품","오사카부","2015-10-08","2,484","불검출","불검출","적합"
"40","혼합제제","오사카부","2015-10-22","120","불검출","불검출","적합"
"41","혼합제제","오사카부","2015-10-21","90","불검출","불검출","적합"
"42","기타천연착향료","오카야마현","2015-10-14","306","불검출","불검출","적합"
"43","조미된장","나가노현","2015-10-20","1,000","불검출","불검출","적합"
"44","조미된장","나가노현","2015-10-07","4,300","불검출","불검출","적합"
"45","조미된장","나가노현","2015-10-13","14,300","불검출","불검출","적합"
"46","소스류","오사카부","2015-07-15","320","불검출","불검출","적합"
"47","혼합제제","사이타마현","2015-09-30","216","불검출","불검출","적합"
