"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","111","","1,089,844","","",""
"1","청주","후쿠이현","2015-09-16","21.6","불검출","불검출","적합"
"2","곡류가공품","시즈오카현","2015-07-17","2,000","불검출","불검출","적합"
"3","볶은커피","효고현","2015-09-13","19.2","불검출","불검출","적합"
"4","청주","아키타현","2015-10-09","43.2","불검출","불검출","적합"
"5","청주","지바현","2015-10-01","129.6","불검출","불검출","적합"
"6","백설탕","후쿠오카현","2015-07-03","600","불검출","불검출","적합"
"7","청주","사가현","2015-09-28","43.2","불검출","불검출","적합"
"8","청주","사가현","2015-09-24","43.2","불검출","불검출","적합"
"9","청주","후쿠이현","2015-10-09","60.48","불검출","불검출","적합"
"10","혼합제제","오카야마현","2015-10-13","45","불검출","불검출","적합"
"11","혼합제제","오카야마현","2015-10-13","15","불검출","불검출","적합"
"12","혼합제제","오카야마현","2015-10-13","30","불검출","불검출","적합"
"13","탄산칼슘","오카야마현","2015-10-19","16,000","불검출","불검출","적합"
