"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","복합조미식품","도치기현","2019-06-05","2,000","불검출","불검출","적합"
"17","복합조미식품","니가타현","2019-05-22","16,000","불검출","불검출","적합"
"18","숙면","구마모토현","2019-05-28","619","불검출","불검출","적합"
"19","숙면","구마모토현","2019-05-28","217","불검출","불검출","적합"
"20","카레(커리)","니가타현","2019-05-07","1,320","불검출","불검출","적합"
"21","카레(커리)","니가타현","2019-05-07","2,640","불검출","불검출","적합"
"22","향신료조제품","나가노현","2019-05-15","194","불검출","불검출","적합"
"23","혼합제제","사이타마현","2019-01-31","250","불검출","불검출","적합"
"24","카레(커리)","니가타현","2019-05-07","396","불검출","불검출","적합"
"25","캔디류","후쿠시마현","2019-06-01","2,052","불검출","불검출","적합"
"26","캔디류","후쿠시마현","2019-06-01","441","불검출","불검출","적합"
"27","카페인","지바현","2019-03-26","200","불검출","불검출","적합"
"28","어묵","사가현","2019-05-31","2,880","불검출","불검출","적합"
"29","어묵","사가현","2019-05-31","840","불검출","불검출","적합"
"30","어묵","사가현","2019-05-31","1,200","불검출","불검출","적합"
"31","맥주","오키나와현","2019-06-14","15,748","불검출","불검출","적합"
"32","어묵","사가현","2019-05-31","1,176","불검출","불검출","적합"
"33","어묵","미야자키현","2019-06-16","756","불검출","불검출","적합"
"34","곡류가공품","도쿄도","2019-03-30","400","불검출","불검출","적합"
"35","5'-이노신산이나트륨","미에현","2019-02-05","450","불검출","불검출","적합"
"36","땅콩 또는
견과류가공품","오사카부","2018-12-11","100","불검출","불검출","적합"
"37","캔디류","니가타현","2019-06-12","2,340","불검출","불검출","적합"
"38","캔디류","니가타현","2019-06-14","480","불검출","불검출","적합"
"39","혼합제제","효고현","2019-04-23","200","불검출","불검출","적합"
"40","혼합제제","오사카부","2019-06-13","30","불검출","불검출","적합"
"41","곡류가공품","히로시마현","2019-05-29","23,400","불검출","불검출","적합"
"42","혼합제제","오사카부","2019-06-12","90","불검출","불검출","적합"
"43","혼합제제","오사카부","2019-06-13","90","불검출","불검출","적합"
"44","혼합제제","히로시마현","2019-05-22","585","불검출","불검출","적합"
"45","맥주","후쿠오카현","2019-06-17","79,488","불검출","불검출","적합"
"46","준초콜릿","효고현","2019-06-21","407","불검출","불검출","적합"
"47","초콜릿가공품","효고현","2019-06-20","407","불검출","불검출","적합"
"48","금박","이시카와현","2019-06-10","0","불검출","불검출","적합"
"49","금박","이시카와현","2019-06-10","0","불검출","불검출","적합"
