"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(각시가자미,F)","미국","2019-07-12","8,030","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2019-07-12","21,600","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2019-07-12","23,617","불검출","불검출","적합"
"4","냉동곤이(명태)","러시아","2019-07-12","31,545","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2019-07-12","23,500","불검출","불검출","적합"
"6","냉동가자미(각시가자미)","러시아","2019-07-12","21,600","불검출","불검출","적합"
"7","냉동가자미(각시가자미)","러시아","2019-07-12","132,300","불검출","불검출","적합"
"8","냉동명태(F)","미국","2019-07-12","24,000","불검출","불검출","적합"
"합계","","-","-","286,192","-","-","-"
