"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"50","위스키","오사카부","2019-05-06","23,285","불검출","불검출","적합"
"51","리큐르","구마모토현","2019-03-13","130","불검출","불검출","적합"
"52","맥주","오이타현","2019-06-01","24,560","불검출","불검출","적합"
"53","맥주","오이타현","2019-06-01","4,000","불검출","불검출","적합"
"54","청주","효고현","2019-06-04","108","불검출","불검출","적합"
"55","맥주","오이타현","2019-06-06","31,156","불검출","불검출","적합"
"56","맥주","오이타현","2019-06-05","14,400","불검출","불검출","적합"
"57","청주","지바현","2019-06-01","122","불검출","불검출","적합"
"58","리큐르","나라현","2019-06-12","43","불검출","불검출","적합"
"59","리큐르","나라현","2019-06-07","43","불검출","불검출","적합"
"60","리큐르","나라현","2019-05-27","43","불검출","불검출","적합"
"61","소주","오이타현","2019-06-05","43","불검출","불검출","적합"
"62","액상차","효고현","2019-06-07","81,094","불검출","불검출","적합"
"63","과자","히로시마현","2019-06-05","1,230","불검출","불검출","적합"
"64","기타 수산물가공품","이와테현","2019-04-01","4,158","불검출","불검출","적합"
"65","효모식품","오이타현","2019-01-14","3,500","불검출","불검출","적합"
"66","카레(커리)","나가노현","","1,068","불검출","불검출","적합"
"67","카레(커리)","나가노현","","1,543","불검출","불검출","적합"
"68","카레(커리)","나가노현","","710","불검출","불검출","적합"
"69","소스","나가사키현","2019-05-23","72","불검출","불검출","적합"
"70","소스","사이타마현","2019-06-06","3,000","불검출","불검출","적합"
"71","혼합음료","효고현","2019-05-15","1,512","불검출","불검출","적합"
"72","포스파티딜세린/EPA
및 DHA 함유유지","나라현","2019-05-01","32","불검출","불검출","적합"
"73","글루코사민 제품","나라현","2019-05-01","60","불검출","불검출","적합"
"74","기타 수산물가공품","돗토리현","2019-06-01","100","불검출","불검출","적합"
"75","맥주","후쿠오카현","2019-05-17","671,808","불검출","불검출","적합"
"76","탄산음료","시즈오카현","2019-03-10","167","불검출","불검출","적합"
"77","기타 주류","야마구치현","2019-05-20","2,856","불검출","불검출","적합"
"78","기타 주류","야마구치현","2019-05-17","1,227","불검출","불검출","적합"
"79","자당지방산에스테르","미에현","2018-12-03","300","불검출","불검출","적합"
"80","혼합제제","미에현","2019-05-21","3,924","불검출","불검출","적합"
"81","과자","사이타마현","2018-12-20","1,260","불검출","불검출","적합"
"82","폴리소르베이트80","와카야마현","2019-03-13","5,760","불검출","불검출","적합"
"83","폴리소르베이트20","와카야마현","2018-12-13","4,032","불검출","불검출","적합"
