"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(검정가자미)","러시아","2019-07-15","165","불검출","불검출","적합"
"2","냉동꽁치","대만","2019-07-15","23,370","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2019-07-15","21,800","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2019-07-15","23,250","불검출","불검출","적합"
"5","냉동곤이(명태)","러시아","2019-07-15","17,617","불검출","불검출","적합"
"6","냉동가자미(각시가자미)","러시아","2019-07-15","22,054","불검출","불검출","적합"
"7","냉동명태(F)","러시아","2019-07-15","19,200","불검출","불검출","적합"
"합계","","-","-","127,456","-","-","-"
