"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-04-25","1,300","불검출","불검출","적합"
"22","냉장명태","홋카이도","2018-04-25","2,330","불검출","불검출","적합"
"23","냉장명태","홋카이도","2018-04-25","2,002","불검출","불검출","적합"
"24","활게(참게)","후쿠오카현","2018-04-25","500","불검출","불검출","적합"
"25","활가리비","홋카이도","2018-04-25","7,000","불검출","불검출","적합"
"26","냉장명태","홋카이도","2018-04-25","3,588","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2018-04-25","4,507","불검출","불검출","적합"
"28","냉장준치","후쿠오카현","2018-04-25","380","불검출","불검출","적합"
"29","냉장명태","홋카이도","2018-04-25","1,508","불검출","불검출","적합"
"30","냉장갈치","후쿠오카현","2018-04-25","420","불검출","불검출","적합"
"31","활해삼","와카야마현","2018-04-25","520","불검출","불검출","적합"
"합계","","-","-","81,496","-","-","-"
