"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","청주","야마구치현","2014-05-05","864","불검출","불검출","적합"
"70","혼합제제","효고현","2014-05-27","150","불검출","불검출","적합"
"71","탄산음료","오이타현","2014-03-14","168","불검출","불검출","적합"
"72","탄산음료","오이타현","2014-04-05","252","불검출","불검출","적합"
"73","캔디류(사탕)","도야마현","2014-05-08","208.8","불검출","불검출","적합"
"74","혼합제제","효고현","2014-05-22","90","불검출","불검출","적합"
"75","탄산음료","오이타현","2014-04-04","252","불검출","불검출","적합"
"76","탄산음료","아이치현","2014-04-19","900","불검출","불검출","적합"
"77","액상차","미에현","2014-04-24","660","불검출","불검출","적합"
"78","혼합제제","효고현","2014-05-07","75","불검출","불검출","적합"
"79","맥주","후쿠오카현","2014-04-18","252,000","불검출","불검출","적합"
"80","과자(쿠키)","군마현","2014-05-16","353.6","불검출","불검출","적합"
"81","혼합제제","나가노현","2014-05-13","500","불검출","불검출","적합"
"82","과자(쿠키)","군마현","2014-05-16","319.2","불검출","불검출","적합"
"83","캔디류(캐러멜)","군마현","2014-04-11","90.24","불검출","불검출","적합"
"84","카레","니가타현","2014-04-15","1,008","불검출","불검출","적합"
"85","카레","니가타현","2014-04-15","1,440","불검출","불검출","적합"
"86","카레","니가타현","2014-04-15","388.8","불검출","불검출","적합"
"87","과자(스낵과자)","아이치현","2014-04-23","20.8","불검출","불검출","적합"
"88","곡류가공품","아이치현","2014-03-28","432","불검출","불검출","적합"
"89","당류가공품","시즈오카현","2014-04-10","80","불검출","불검출","적합"
"90","기타코코아가공품","이바라키현","2014-04-08","80","불검출","불검출","적합"
"91","준초콜릿","가나가와현","2014-05-20","160","불검출","불검출","적합"
"92","카레","니가타현","2014-04-25","172.8","불검출","불검출","적합"
"93","캔디류(젤리)","나가노현","2014-05-10","265","불검출","불검출","적합"
"94","캔디류(젤리)","나가노현","2014-05-09","198.7","불검출","불검출","적합"
"95","혼합제제","효고현","2014-05-20","30","불검출","불검출","적합"
"96","혼합제제","효고현","2014-05-19","75","불검출","불검출","적합"
"97","혼합제제","오사카부","2014-05-26","510","불검출","불검출","적합"
"98","결정과당","아이치현","2014-04-21","16,000","불검출","불검출","적합"
"99","소스류","에히메현","2014-05-23","6,840","불검출","불검출","적합"
"100","맥주","후쿠오카현","2014-05-07","52,380","불검출","불검출","적합"
"101","맥주","후쿠오카현","2014-05-14","52,380","불검출","불검출","적합"
"102","혼합제제","이바라키현","2014-05-13","510","불검출","불검출","적합"
"103","캔디류(젤리)","교토부","2014-05-20","611.16","불검출","불검출","적합"
"104","기타가공품","시즈오카현","2014-04-07","360","불검출","불검출","적합"
"105","혼합제제","오사카부","2014-05-13","3,110","불검출","불검출","적합"
"106","식염절임","사이타마현","2014-05-16","150","불검출","불검출","적합"
"107","식초절임(생강절임)","도치기현","2014-05-16","100","불검출","불검출","적합"
"108","장류절임","도치기현","2014-05-16","50","불검출","불검출","적합"
"109","장류절임","야마가타현","2014-05-16","30","불검출","불검출","적합"
"110","과.채가공품","나가노현","2014-05-22","286","불검출","불검출","적합"
"111","카레","시즈오카현","2014-05-16","598","불검출","불검출","적합"
"112","갈색설탕","미야자키현","2014-02-28","570","불검출","불검출","적합"
"113","밀가루","후쿠오카현","2014-04-25","1,000","불검출","불검출","적합"
"114","청주","효고현","2014-05-19","4,020","불검출","불검출","적합"
"115","당류가공품","오사카부","2014-05-26","2,244","불검출","불검출","적합"
"116","혼합제제","사이타마현","2014-04-25","120","불검출","불검출","적합"
"117","혼합제제","사이타마현","2014-05-22","1,700","불검출","불검출","적합"
"118","과자(스낵과자)","니가타현","2014-05-22","918","불검출","불검출","적합"
