"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소스류","나가사키현","2014-04-25","259.2","불검출","불검출","적합"
"20","수산물가공품","효고현","2014-04-14","10.8","불검출","불검출","적합"
"21","청주","효고현","2014-05-13","108","불검출","불검출","적합"
"22","향신료조제품(고추냉이가공품)","아이치현","2014-04-02","100","불검출","불검출","적합"
"23","비타민/감마리놀렌산함유유지","야마나시현","2014-05-20","108","불검출","불검출","적합"
"24","자몽종자추출물","지바현","2014-05-12","2,000","불검출","불검출","적합"
"25","캔디류(젤리)","아이치현","2014-05-26","1,104","불검출","불검출","적합"
"26","캔디류(젤리)","아이치현","2014-05-26","1,104","불검출","불검출","적합"
"27","캔디류(젤리)","아이치현","2014-05-26","1,104","불검출","불검출","적합"
"28","캔디류(젤리)","아이치현","2014-05-26","1,104","불검출","불검출","적합"
"29","캔디류(젤리)","아이치현","2014-05-26","1,104","불검출","불검출","적합"
"30","산화마그네슘","도쿠시마현","2014-05-19","500","불검출","불검출","적합"
"31","수산물가공품","훗카이도","2014-05-26","16.8","불검출","불검출","적합"
"32","혼합제제","와카야마현","2014-05-13","15","불검출","불검출","적합"
"33","로얄젤리제품","기후현","2014-05-12","10","불검출","불검출","적합"
"34","과.채가공품","오카야마현","2014-05-08","800","불검출","불검출","적합"
"35","소스류","히로시마현","2014-05-19","1,290.6","불검출","불검출","적합"
"36","과자(크래커)","이바라키현","2014-04-28","168","불검출","불검출","적합"
"37","혼합제제","효고현","2014-05-21","30","불검출","불검출","적합"
"38","혼합제제","가나가와현","2014-05-07","50","불검출","불검출","적합"
"39","탄산음료","야마구치현","2014-04-21","453.6","불검출","불검출","적합"
"40","탄산음료","야마구치현","2014-04-20","453.6","불검출","불검출","적합"
"41","혼합제제","지바현","2014-05-20","396","불검출","불검출","적합"
"42","소스류","야마나시현","2014-05-19","2,506","불검출","불검출","적합"
"43","소스류","에히메현","2014-05-30","2,124","불검출","불검출","적합"
"44","청주","니가타현","2014-05-09","25,293.6","불검출","불검출","적합"
"45","청주","니가타현","2014-05-15","172.8","불검출","불검출","적합"
"46","캔디류(사탕)","아이치현","2014-05-02","201.6","불검출","불검출","적합"
"47","캔디류(젤리)","아이치현","2014-05-22","135.6","불검출","불검출","적합"
"48","캔디류(사탕)","아이치현","2014-05-27","3,072","불검출","불검출","적합"
"49","캔디류(사탕)","아이치현","2014-05-21","66","불검출","불검출","적합"
"50","과자(비스킷)","이바라키현","2014-04-25","361.92","불검출","불검출","적합"
"51","국수","사이타마현","2014-05-14","526.4","불검출","불검출","적합"
"52","건어포류","가가와현","2014-05-14","240","불검출","불검출","적합"
"53","과자(비스킷)","니가타현","2014-05-16","87.12","불검출","불검출","적합"
"54","카레","나가노현","2014-03-18","188","불검출","불검출","적합"
"55","유탕면류","나라현","2014-04-25","360","불검출","불검출","적합"
"56","유탕면류","나라현","2014-04-28","360","불검출","불검출","적합"
"57","과자(스낵과자)","히로시마현","2014-05-26","64","불검출","불검출","적합"
"58","과자(스낵과자)","히로시마현","2014-05-26","48","불검출","불검출","적합"
"59","혼합제제","사이타마현","2014-05-30","255","불검출","불검출","적합"
"60","혼합제제","가나가와현","2014-05-23","5","불검출","불검출","적합"
"61","과자(스낵과자)","효고현","2014-05-20","480","불검출","불검출","적합"
"62","혼합제제","효고현","2014-05-23","34","불검출","불검출","적합"
"63","혼합제제","효고현","2014-05-26","15","불검출","불검출","적합"
"64","과자(스낵과자)","효고현","2014-05-19","648","불검출","불검출","적합"
"65","캔디류(젤리)","아이치현","2014-04-20","102","불검출","불검출","적합"
"66","혼합제제","시즈오카현","2014-05-15","1,848","불검출","불검출","적합"
"67","혼합제제","시즈오카현","2014-04-18","2,210","불검출","불검출","적합"
"68","과자(비스킷)","아이치현","2014-05-19","1,261.6","불검출","불검출","적합"
