"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","35건","-","-","108,960","-","-","-"
"1","활돔(벵에돔)","미야자키현","2014-6-17","1,470","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-6-17","2,966","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-6-17","5,567","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-6-17","9,927","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2014-6-17","2,903","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2014-6-17","7,012","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-6-17","7,000","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-6-17","7,000","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-6-17","6,600","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-6-17","5,780","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2014-6-17","1,530","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2014-6-17","20","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-6-17","6,066","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-6-17","1,760","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-6-17","1,520","불검출","불검출","적합"
"16","냉장갈치","야마구치현","2014-6-17","575","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-6-17","1,792","불검출","불검출","적합"
"18","냉장갈치","오이타현","2014-6-17","176","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2014-6-17","3,398","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-6-17","2,024","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2014-6-17","1,052","불검출","불검출","적합"
"22","냉장갈치","오이타현","2014-6-17","560","불검출","불검출","적합"
"23","냉장명태","홋카이도","2014-6-17","2,400","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2014-6-17","1,928","불검출","불검출","적합"
"25","냉장전어","와카야마현","2014-6-17","88","불검출","불검출","적합"
"26","냉장준치","구마모토현","2014-6-17","371","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2014-6-17","600","불검출","불검출","적합"
