"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","혼합제제","이바라키현","2014-05-12","500","불검출","불검출","적합"
"70","혼합제제","이바라키현","2014-04-24","100","불검출","불검출","적합"
"71","과자(스낵과자)","미에현","2014-05-16","720","불검출","불검출","적합"
"72","과자(스낵과자)","미에현","2014-05-17","15,176.1","불검출","불검출","적합"
"73","혼합제제","가나가와현","2014-05-21","240","불검출","불검출","적합"
"74","과자(스낵과자)","미에현","2014-05-19","1,275","불검출","불검출","적합"
"75","혼합제제","가나가와현","2014-05-08","640","불검출","불검출","적합"
"76","혼합제제","가나가와현","2014-05-12","120","불검출","불검출","적합"
"77","파라옥시안식향산에틸","미에현","2013-07-14","5,000","불검출","불검출","적합"
"78","식초절임","가고시마현","2014-05-16","40","불검출","불검출","적합"
"79","장류절임","가고시마현","2014-05-16","40","불검출","불검출","적합"
"80","식초절임","가고시마현","2014-05-16","128","불검출","불검출","적합"
"81","조미건어포류","사가현","2014-04-16","12","불검출","불검출","적합"
"82","식초절임","와카야마현","2014-05-16","57.6","불검출","불검출","적합"
"83","식초절임","도치기현","2014-05-26","57.6","불검출","불검출","적합"
"84","소스류","오사카부","2014-06-03","4,000","불검출","불검출","적합"
"85","맥주","후쿠오카현","2014-05-01","63,974.4","불검출","불검출","적합"
"86","맥주","후쿠오카현","2014-05-01","39,000","불검출","불검출","적합"
"87","혼합제제","오사카부","2014-05-15","500","불검출","불검출","적합"
"88","혼합제제","오사카부","2014-06-02","1,008","불검출","불검출","적합"
"89","자당지방산에스테르","미에현","2014-03-01","2,880","불검출","불검출","적합"
"90","자당지방산에스테르","미에현","2014-04-30","2,880","불검출","불검출","적합"
"91","기타천연착향료","이바라키현","2014-04-23","350","불검출","불검출","적합"
"92","소스류","에히메현","2014-04-21","1,960","불검출","불검출","적합"
"93","소스류","에히메현","2014-05-27","1,940","불검출","불검출","적합"
"94","소스류","에히메현","2014-05-23","3,920","불검출","불검출","적합"
"95","소스류","에히메현","2014-05-30","1,006.74","불검출","불검출","적합"
"96","캔디류(사탕)","미에현","2014-05-02","633.6","불검출","불검출","적합"
"97","혼합제제","시가현","2014-05-27","1,000","불검출","불검출","적합"
"98","기타가공품","이바라키현","2014-05-20","27,000","불검출","불검출","적합"
"99","물엿","효고현","2014-04-10","6,000","불검출","불검출","적합"
"100","캔디류(사탕)","미에현","2014-05-20","633.6","불검출","불검출","적합"
"101","밀크초콜릿","가나가와현","2014-04-28","25.6","불검출","불검출","적합"
"102","캔디류(사탕)","미에현","2014-05-16","576","불검출","불검출","적합"
"103","혼합제제","시즈오카현","2014-05-23","600","불검출","불검출","적합"
"104","캔디류(사탕)","가나가와현","2014-05-12","78.4","불검출","불검출","적합"
"105","과자(쿠키)","시가현","2014-05-19","1,053","불검출","불검출","적합"
"106","양조간장","야마구치현","2014-05-26","400","불검출","불검출","적합"
"107","양조간장","야마구치현","2014-05-26","400","불검출","불검출","적합"
"108","캔디류(사탕)","미에현","2014-05-26","844.8","불검출","불검출","적합"
"109","과자(스낵과자)","니가타현","2014-05-10","100.8","불검출","불검출","적합"
"110","양념젓갈","가나가와현","2014-05-19","1,440","불검출","불검출","적합"
"111","수산물가공품","후쿠시마현","2014-05-13","480","불검출","불검출","적합"
"112","수산물가공품","후쿠시마현","2014-05-20","360","불검출","불검출","적합"
