"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","19,817","-","-","-"
"1","냉동상어(흑기흉상어) 대만","","2014-6-13","4,495","불검출","불검출","적합"
"2","냉동상어(흑기흉상어) 대만","","2014-6-13","4,888","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2014-6-13","2,633","불검출","불검출","적합"
"4","냉동곤이(명태)","러시아","2014-6-13","4,680","불검출","불검출","적합"
"5","냉동상어(청상아리)","대만","2014-6-13","3,121","불검출","불검출","적합"
