"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","308,742","-","-","-"
"1","냉동어란(명란)","러시아","2015-6-22","45,830","불검출","불검출","적합"
"2","냉동곤이(명태)","러시아","2015-6-22","21,330","불검출","불검출","적합"
"3","냉동꽁치","대만","2015-6-22","219,082","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","미국","2015-6-22","22,500","불검출","불검출","적합"
