"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"155","전분가공품","효고현","2019-01-09","16","불검출","불검출","적합"
"156","전분가공품","효고현","2019-01-09","27","불검출","불검출","적합"
"157","전분가공품","효고현","2019-01-09","27","불검출","불검출","적합"
"158","청주","교토부","2019-01-21","14,515","불검출","불검출","적합"
"159","청주","교토부","2019-01-15","2,808","불검출","불검출","적합"
"160","청주","교토부","2019-01-11","461","불검출","불검출","적합"
"161","청주","시즈오카현","2018-12-18","5,184","불검출","불검출","적합"
"162","청주","시즈오카현","2018-12-19","5,184","불검출","불검출","적합"
"163","혼합장","야마나시현","2018-12-18","139","불검출","불검출","적합"
"164","혼합제제","효고현","2019-01-22","51","불검출","불검출","적합"
"165","혼합제제","효고현","2019-01-21","17","불검출","불검출","적합"
"166","혼합제제","효고현","2019-01-21","17","불검출","불검출","적합"
"167","혼합제제","효고현","2019-01-22","34","불검출","불검출","적합"
"168","혼합제제","효고현","2019-01-22","17","불검출","불검출","적합"
"169","기타가공품","시즈오카현","2018-06-11","2,160","불검출","불검출","적합"
"170","청주","히로시마현","2018-12-18","72","불검출","불검출","적합"
"171","청주","교토부","2018-11-27","1,620","불검출","불검출","적합"
"172","청주","히로시마현","2018-12-13","576","불검출","불검출","적합"
"173","카레(커리)","나가노현","2018-11-29","2,000","불검출","불검출","적합"
"174","어묵","시마네현","2019-01-01","600","불검출","불검출","적합"
"175","어묵","시마네현","2019-01-16","500","불검출","불검출","적합"
"176","어묵","시마네현","2019-01-16","706","불검출","불검출","적합"
"177","어묵","시마네현","2019-01-01","6,596","불검출","불검출","적합"
"178","어묵","시마네현","2019-01-16","636","불검출","불검출","적합"
"179","어묵","시마네현","2019-01-16","250","불검출","불검출","적합"
"180","어묵","시마네현","2019-01-16","80","불검출","불검출","적합"
"181","어묵","시마네현","2019-01-01","24","불검출","불검출","적합"
"182","어묵","시마네현","2019-01-16","533","불검출","불검출","적합"
"183","어묵","시마네현","2018-12-16","900","불검출","불검출","적합"
"184","어묵","시마네현","2018-12-16","1,500","불검출","불검출","적합"
"185","캔디류","아이치현","2019-01-18","5,400","불검출","불검출","적합"
"186","캔디류","도쿄도","2018-12-25","165","불검출","불검출","적합"
"187","캔디류","도쿄도","2018-12-27","161","불검출","불검출","적합"
"188","빵류","돗토리현","2019-01-08","558","불검출","불검출","적합"
"189","소스","에히메현","2018-12-19","1,080","불검출","불검출","적합"
