"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","232","615,695","0","0","201","591,946","0","0","31","23,749"
"2.11","107","324,724","0","0","83","303,928","0","0","24","20,796"
"2.12","125","290,971","0","0","118","288,018","0","0","7","2,953"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
