"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","67","56,034","0","0","61","54,375","0","0","6","1,659"
"8.18","67","56,034","0","0","61","54,375","0","0","6","1,659"
"8.19","","","","","","","","","",""
"8.20","","","","","","","","","",""
"8.21","","","","","","","","","",""
"8.22","","","","","","","","","",""
