"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"72","전분가공품","에히메현","2014-07-16","7,592","불검출","불검출","적합"
"73","소스류","에히메현","2014-07-18","1,200","불검출","불검출","적합"
"74","빵류(케이크)","효고현","2014-07-18","980.4","불검출","불검출","적합"
"75","일반증류주","시즈오카현","2014-07-10","8,800","불검출","불검출","적합"
"76","청국장","도치기현","2014-07-06","2,760.5","불검출","불검출","적합"
"77","과자(스낵과자)","이바라키현","2014-07-25","2,471.4","불검출","불검출","적합"
"78","맥주","오이타현","2014-06-27","66,240","불검출","불검출","적합"
"79","기타건포류","히로시마현","2014-07-25","100","불검출","불검출","적합"
"80","빵류(케이크)","효고현","2014-07-18","516","불검출","불검출","적합"
"81","혼합제제","도쿄도","2014-07-08","30","불검출","불검출","적합"
"82","빵류(그외 빵류)","효고현","2014-07-18","70.2","불검출","불검출","적합"
"83","청주","니가타현","2014-06-18","81.6","불검출","불검출","적합"
"84","과자(스낵과자)","고치현","2014-07-02","4.5","불검출","불검출","적합"
"85","과자(스낵과자)","고치현","2014-07-03","5.3","불검출","불검출","적합"
"86","과자(스낵과자)","히로시마현","2014-07-08","4","불검출","불검출","적합"
"87","청주","니가타현","2014-07-09","73.44","불검출","불검출","적합"
"88","염화마그네슘","오카야마현","2014-07-18","17,000","불검출","불검출","적합"
"89","자당지방산에스테르","미에현","2014-06-29","32","불검출","불검출","적합"
"90","액상차","후쿠이현","2014-05-29","120","불검출","불검출","적합"
"91","기타가공품","미야기현","2014-07-14","500","불검출","불검출","적합"
"92","액상차","오키나와현","2014-02-14","1.5","불검출","불검출","적합"
"93","소스류","오이타현","2014-05-16","35.4","불검출","불검출","적합"
"94","소스류","오이타현","2014-06-02","20.8","불검출","불검출","적합"
"95","드레싱","오이타현","2014-06-10","19.9","불검출","불검출","적합"
"96","드레싱","오이타현","2014-07-12","69.1","불검출","불검출","적합"
"97","맥주","후쿠오카현","2014-07-01","39,000","불검출","불검출","적합"
"98","맥주","후쿠오카현","2014-06-23","39,000","불검출","불검출","적합"
"99","리큐르","도쿠시마현","2014-06-19","249.6","불검출","불검출","적합"
"100","청주","기후현","2014-07-28","172.8","불검출","불검출","적합"
"101","청주","미에현","2014-07-01","226.8","불검출","불검출","적합"
"102","청주","교토부","2014-07-01","54","불검출","불검출","적합"
"103","청주","교토부","2014-07-01","86.4","불검출","불검출","적합"
"104","청주","교토부","2014-07-01","45","불검출","불검출","적합"
"105","청주","효고현","2014-07-23","86.4","불검출","불검출","적합"
"106","소주","효고현","2014-06-17","129.6","불검출","불검출","적합"
"107","청주","니가타현","2014-06-05","216","불검출","불검출","적합"
"108","청주","니가타현","2014-07-17","86.4","불검출","불검출","적합"
"109","청주","니가타현","2014-07-15","259.2","불검출","불검출","적합"
"110","소스류","사가현","2014-06-24","41.8","불검출","불검출","적합"
"111","추잉껌","오사카부","2014-06-06","10.3","불검출","불검출","적합"
"112","혼합제제","오사카부","2014-07-25","210","불검출","불검출","적합"
"113","혼합제제","오사카부","2014-07-23","400","불검출","불검출","적합"
"114","혼합제제","오사카부","2014-07-16","105","불검출","불검출","적합"
"115","혼합제제","오사카부","2014-07-23","100","불검출","불검출","적합"
"116","혼합제제","가나가와현","2014-07-07","60","불검출","불검출","적합"
