"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","소스","나가사키현","2018-05-31","1,000","불검출","불검출","적합"
"51","과자","도쿠시마현","2018-06-22","528","불검출","불검출","적합"
"52","과자","도쿠시마현","2018-06-22","462","불검출","불검출","적합"
"53","과자","도쿠시마현","2018-06-22","600","불검출","불검출","적합"
"54","과자","야마가타현","2018-06-16","4,888","불검출","불검출","적합"
"55","과자","이바라키현","2018-06-23","933","불검출","불검출","적합"
"56","과자","이바라키현","2018-06-26","1,849","불검출","불검출","적합"
"57","초콜릿가공품","이바라키현","2018-06-22","1,866","불검출","불검출","적합"
"58","캔디류","아이치현","2018-07-03","1,440","불검출","불검출","적합"
"59","캔디류","아이치현","2018-07-03","3,840","불검출","불검출","적합"
"60","소스","지바현","2018-05-17","432","불검출","불검출","적합"
"61","빵류","돗토리현","2018-06-29","372","불검출","불검출","적합"
"62","소스","에히메현","2018-06-07","1,200","불검출","불검출","적합"
"63","혼합음료","야마나시현","2018-05-23","3,938","불검출","불검출","적합"
"64","탄산수","후쿠오카현","2018-05-30","3,600","불검출","불검출","적합"
"65","과자","아이치현","2018-06-25","141","불검출","불검출","적합"
"66","유탕면","아이치현","2018-05-14","132","불검출","불검출","적합"
"67","소스","히로시마현","2018-06-22","990","불검출","불검출","적합"
"68","소스","지바현","2018-06-05","1,143","불검출","불검출","적합"
"69","양조간장","지바현","2018-02-19","243","불검출","불검출","적합"
"70","양조간장","지바현","2018-06-05","7,270","불검출","불검출","적합"
"71","밀크초콜릿","훗카이도","2018-06-28","38","불검출","불검출","적합"
"72","초콜릿가공품","훗카이도","2018-06-28","72","불검출","불검출","적합"
"73","초콜릿가공품","훗카이도","2018-06-28","43","불검출","불검출","적합"
"74","조림류","훗카이도","2018-05-14","300","불검출","불검출","적합"
"75","청주","아키타현","2018-06-29","86","불검출","불검출","적합"
"76","소주","후쿠오카현","2017-11-03","130","불검출","불검출","적합"
"77","소주","후쿠오카현","2018-06-05","173","불검출","불검출","적합"
"78","밀크초콜릿","훗카이도","2018-06-28","188","불검출","불검출","적합"
"79","청주","후쿠오카현","2018-06-08","173","불검출","불검출","적합"
"80","청주","아키타현","2018-06-29","86","불검출","불검출","적합"
"81","청주","교토부","2018-07-01","216","불검출","불검출","적합"
"82","청주","고치현","2018-07-01","259","불검출","불검출","적합"
"83","혼합제제","효고현","2018-07-02","100","불검출","불검출","적합"
"84","합성향료","효고현","2018-06-27","17","불검출","불검출","적합"
