"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"51","절임식품","아이치현","2018-06-25","900","불검출","불검출","적합"
"52","혼합장","아이치현","2018-06-25","13,000","불검출","불검출","적합"
"53","혼합장","아이치현","2018-06-15","6,000","불검출","불검출","적합"
"54","절임식품","아이치현","2018-06-25","7,200","불검출","불검출","적합"
"55","절임식품","아이치현","2018-06-25","1,800","불검출","불검출","적합"
"56","초콜릿가공품","오키나와현","2018-07-09","24","불검출","불검출","적합"
"57","초콜릿가공품","오키나와현","2018-07-09","24","불검출","불검출","적합"
"58","과·채음료","오키나와현","2018-06-28","336","불검출","불검출","적합"
"59","맥주","후쿠오카현","2018-06-27","16,783","불검출","불검출","적합"
"60","맥주","후쿠오카현","2018-07-04","17,448","불검출","불검출","적합"
"61","혼합제제","사이타마현","2018-07-02","60","불검출","불검출","적합"
"62","혼합제제","오카야마현","2018-06-22","30","불검출","불검출","적합"
"63","혼합제제","오카야마현","2018-06-26","105","불검출","불검출","적합"
"64","혼합제제","오카야마현","2018-06-26","30","불검출","불검출","적합"
"65","혼합제제","효고현","2018-06-28","90","불검출","불검출","적합"
"66","혼합제제","효고현","2018-06-28","15","불검출","불검출","적합"
"67","혼합제제","효고현","2018-07-02","15","불검출","불검출","적합"
"68","혼합제제","효고현","2018-06-29","45","불검출","불검출","적합"
"69","혼합장","훗카이도","2018-06-25","15,000","불검출","불검출","적합"
"70","캔디류","후쿠오카현","2018-06-06","2,250","불검출","불검출","적합"
"71","커피/건조","브라질","2017-12-19","3,000","불검출","불검출","적합"
"72","빵류","아이치현","2018-07-04","2,940","불검출","불검출","적합"
"73","캔디류","군마현","2018-05-25","1,872","불검출","불검출","적합"
"74","캔디류","후쿠오카현","2018-06-07","2,250","불검출","불검출","적합"
"75","합성향료","이바라키현","2018-06-28","396","불검출","불검출","적합"
"76","과자","사이타마현","2018-06-21","300","불검출","불검출","적합"
"77","캔디류","미에현","2018-05-28","1,267","불검출","불검출","적합"
"78","과자","니가타현","2018-06-05","336","불검출","불검출","적합"
"79","과자","니가타현","2018-06-15","623","불검출","불검출","적합"
"80","기타 수산물가공품","훗카이도","2018-07-02","450","불검출","불검출","적합"
"81","캔디류","효고현","2018-06-20","142","불검출","불검출","적합"
"82","캔디류","효고현","2018-06-22","82","불검출","불검출","적합"
"83","절임식품","아이치현","2018-06-25","1,260","불검출","불검출","적합"
"84","볶은커피","오사카부","","211","불검출","불검출","적합"
"85","고형차","교토부","","432","불검출","불검출","적합"
