"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2019-03-20","1,950","불검출","불검출","적합"
"22","냉장돔(황돔)","야마구치현","2019-03-20","140","불검출","불검출","적합"
"23","냉장대구","홋카이도","2019-03-20","1,836","불검출","불검출","적합"
"24","냉장대구","홋카이도","2019-03-20","1,080","불검출","불검출","적합"
"25","냉장가오리","야마구치현","2019-03-20","130","불검출","불검출","적합"
"26","냉장가오리","야마구치현","2019-03-20","510","불검출","불검출","적합"
"27","활돔(돌돔)","미에현","2019-03-20","1,520","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-03-20","2,600","불검출","불검출","적합"
"29","활전갱이(흑점줄전갱이)","에히메현","2019-03-20","1,317","불검출","불검출","적합"
"30","냉장명태","홋카이도","2019-03-20","1,300","불검출","불검출","적합"
"31","냉장홍어","야마구치현","2019-03-20","300","불검출","불검출","적합"
"32","활장어(먹장어)","나가사키현","2019-03-20","685","불검출","불검출","적합"
"33","냉장명태","홋카이도","2019-03-20","3,263","불검출","불검출","적합"
"34","냉장명태","홋카이도","2019-03-20","2,600","불검출","불검출","적합"
"35","활돔(참돔)","에히메현","2019-03-20","5,895","불검출","불검출","적합"
"36","냉장갈치","효고현","2019-03-20","168","불검출","불검출","적합"
"37","냉장명태","홋카이도","2019-03-20","1,300","불검출","불검출","적합"
"합계","","-","-","97,630","-","-","-"
