"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","494","1,947,152","1","24","385","1,865,866","5","575","103","80,687"
"3.18","152","685,644","0","0","100","649,931","2","298","50","35,415"
"3.19","143","503,816","1","24","123","496,656","0","0","19","7,136"
"3.20","97","384,656","0","0","81","374,851","3","277","13","9,528"
"3.21","102","373,036","0","0","81","344,428","0","0","21","28,608"
"","","","","","","","","","",""
