"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","초콜릿가공품","이바라키현","2019-02-03","9,216","불검출","불검출","적합"
"50","숙면","구마모토현","2019-01-07","119","불검출","불검출","적합"
"51","혼합제제","오사카부","2019-03-04","300","불검출","불검출","적합"
"52","기타천연착향료","오사카부","2019-03-04","195","불검출","불검출","적합"
"53","합성향료","오사카부","2019-03-04","300","불검출","불검출","적합"
"54","청주","히로시마현","2019-01-30","130","불검출","불검출","적합"
"55","과자","나가노현","2019-02-16","624","불검출","불검출","적합"
"56","빵류","기후현","2019-02-10","405","불검출","불검출","적합"
"57","초콜릿가공품","오사카부","2019-01-10","367","불검출","불검출","적합"
"58","청주","니가타현","2019-02-21","1,296","불검출","불검출","적합"
"59","청주","니가타현","2019-02-05","130","불검출","불검출","적합"
"60","청주","니가타현","2019-02-06","173","불검출","불검출","적합"
"61","청주","이바라키현","2019-02-25","1,920","불검출","불검출","적합"
"62","혼합제제","사이타마현","2019-02-28","306","불검출","불검출","적합"
"63","혼합제제","사이타마현","2019-02-25","150","불검출","불검출","적합"
"64","맥주","오이타현","2019-02-20","45,268","불검출","불검출","적합"
"65","맥주","오이타현","2019-02-20","161,905","불검출","불검출","적합"
"66","프로테아제(곰팡이성)","아이치현","2019-02-27","702","불검출","불검출","적합"
"67","혼합제제","도쿄도","2019-02-18","540","불검출","불검출","적합"
"68","청주","효고현","2019-01-30","259","불검출","불검출","적합"
"69","청주","기후현","2018-11-12","9,677","불검출","불검출","적합"
"70","청주","효고현","2019-02-26","9,216","불검출","불검출","적합"
"71","청주","효고현","2019-01-18","7,560","불검출","불검출","적합"
"72","된장","교토부","2019-02-11","360","불검출","불검출","적합"
"73","소스","에히메현","2019-01-14","72","불검출","불검출","적합"
"74","건면","아키타현","2019-02-01","200","불검출","불검출","적합"
"75","전분","효고현","2019-02-25","200","불검출","불검출","적합"
"76","소스","효고현","2019-01-24","270","불검출","불검출","적합"
"77","건면","효고현","2018-12-31","288","불검출","불검출","적합"
"78","소스","후쿠오카현","2019-02-15","1,130","불검출","불검출","적합"
"79","소스","후쿠오카현","2019-02-14","930","불검출","불검출","적합"
"80","기타 수산물가공품","오사카부","2019-02-15","48","불검출","불검출","적합"
"81","소스","시즈오카현","2019-01-21","394","불검출","불검출","적합"
"82","헤미셀룰라아제","효고현","2019-01-29","40","불검출","불검출","적합"
"83","건면","사가현","2019-01-23","218","불검출","불검출","적합"
