"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","392","1,574,116","1","24","304","1,521,438","5","575","82","52,079"
"3.18","152","685,644","0","0","100","649,931","2","298","50","35,415"
"3.19","143","503,816","1","24","123","496,656","0","0","19","7,136"
"3.20","97","384,656","0","0","81","374,851","3","277","13","9,528"
"","","","","","","","","","",""
"","","","","","","","","","",""
