"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","볶은커피","시즈오카현","2019-01-10","270","불검출","불검출","적합"
"50","볶은커피","시즈오카현","2019-02-13","540","불검출","불검출","적합"
"51","볶은커피","시즈오카현","2019-01-31","1,625","불검출","불검출","적합"
"52","혼합장","구마모토현","2019-01-09","103","불검출","불검출","적합"
"53","곡류가공품","이바라키현","2019-01-08","240","불검출","불검출","적합"
"54","볶은커피","사이타마현","2019-01-17","300","불검출","불검출","적합"
"55","볶은커피","효고현","2019-01-22","960","불검출","불검출","적합"
"56","볶은커피","효고현","2019-01-29","960","불검출","불검출","적합"
"57","인스턴트커피","오사카부","2018-12-21","216","불검출","불검출","적합"
"58","액상커피","효고현","2019-01-22","1,500","불검출","불검출","적합"
"59","액상커피","효고현","2019-01-30","2,220","불검출","불검출","적합"
"60","액상커피","효고현","2019-01-29","11,100","불검출","불검출","적합"
"61","액상커피","시가현","2019-02-06","3,300","불검출","불검출","적합"
"62","액상커피","시가현","2019-01-24","18,000","불검출","불검출","적합"
"63","볶은커피","시즈오카현","2019-02-15","960","불검출","불검출","적합"
"64","볶은커피","시즈오카현","2019-01-10","216","불검출","불검출","적합"
"65","청주","효고현","2019-02-16","648","불검출","불검출","적합"
"66","청주","효고현","2019-02-25","432","불검출","불검출","적합"
"67","과·채가공품","오카야마현","2019-02-07","490","불검출","불검출","적합"
"68","혼합제제","오카야마현","2019-02-18","1,000","불검출","불검출","적합"
"69","혼합제제","오카야마현","2019-02-08","45","불검출","불검출","적합"
"70","혼합제제","오카야마현","2019-02-20","1,000","불검출","불검출","적합"
"71","청주","니가타현","2019-01-08","43","불검출","불검출","적합"
"72","복합조미식품","후쿠오카현","2019-02-27","300","불검출","불검출","적합"
"73","복합조미식품","후쿠오카현","2019-02-27","80","불검출","불검출","적합"
"74","소주","미야자키현","2018-11-14","662","불검출","불검출","적합"
"75","소주","미야자키현","2018-05-24","621","불검출","불검출","적합"
"76","절임식품","사이타마현","2019-02-20","320","불검출","불검출","적합"
"77","청주","고치현","2019-02-01","86","불검출","불검출","적합"
"78","소주","효고현","2018-12-25","259","불검출","불검출","적합"
"79","청주","미야기현","2019-01-28","259","불검출","불검출","적합"
"80","청주","니가타현","2019-02-22","173","불검출","불검출","적합"
"81","소주","가고시마현","2018-12-03","99","불검출","불검출","적합"
"82","소주","가고시마현","2019-01-16","213","불검출","불검출","적합"
"83","즉석조리식품","오카야마현","2019-02-12","701","불검출","불검출","적합"
