"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","빵류(그외 빵류)","가가와현","2014-09-20","64","불검출","불검출","적합"
"58","빵류(카스텔라)","도쿄도","2014-09-20","28.8","불검출","불검출","적합"
"59","청주","효고현","2014-09-26","432","불검출","불검출","적합"
"60","빵류(카스텔라)","도쿄도","2014-09-20","28.8","불검출","불검출","적합"
"61","빵류(카스텔라)","사이타마현","2014-09-20","38.4","불검출","불검출","적합"
"62","청주","나라현","2014-04-17","172.8","불검출","불검출","적합"
"63","혼합제제","오사카부","2014-09-15","12","불검출","불검출","적합"
"64","혼합제제","오사카부","2014-09-15","100","불검출","불검출","적합"
"65","과자(스낵과자)","아이치현","2014-09-25","112","불검출","불검출","적합"
"66","과자(스낵과자)","후쿠오카현","2014-09-22","15","불검출","불검출","적합"
"67","과자(스낵과자)","교토부","2014-09-22","360","불검출","불검출","적합"
"68","향미유","사이타마현","2014-10-08","20,440","불검출","불검출","적합"
"69","효모추출물","이바라키현","2014-07-23","500","불검출","불검출","적합"
"70","카레","도치기현","2014-08-29","1,987.2","불검출","불검출","적합"
"71","카레","도치기현","2014-09-29","2,484","불검출","불검출","적합"
"72","카레","아이치현","2014-07-09","2,400","불검출","불검출","적합"
"73","카레","나라현","2014-08-26","5,000","불검출","불검출","적합"
"74","카레","나라현","2014-08-06","600","불검출","불검출","적합"
"75","혼합제제","사이타마현","2014-10-09","32","불검출","불검출","적합"
"76","혼합제제","오사카부","2014-10-15","100","불검출","불검출","적합"
"77","청주","아키타현","2014-10-01","259.2","불검출","불검출","적합"
"78","과자(비스킷)","니가타현","2014-10-01","330","불검출","불검출","적합"
"79","청주","기후현","2014-10-15","129.6","불검출","불검출","적합"
"80","당류가공품","아이치현","2014-09-10","57.6","불검출","불검출","적합"
"81","청주","기후현","2014-10-15","86.4","불검출","불검출","적합"
"82","과자(스낵과자)","니가타현","2014-09-22","168","불검출","불검출","적합"
"83","혼합제제","오카야마현","2014-10-02","60","불검출","불검출","적합"
"84","혼합제제","효고현","2014-10-14","5,000","불검출","불검출","적합"
"85","과자(크래커)","니가타현","2014-09-27","31.32","불검출","불검출","적합"
"86","과자(스낵과자)","니가타현","2014-09-26","207.6","불검출","불검출","적합"
"87","혼합제제","오카야마현","2014-09-04","10","불검출","불검출","적합"
"88","혼합제제","시즈오카현","2014-09-18","2.5","불검출","불검출","적합"
"89","과자(쿠키)","시가현","2014-10-01","1,053","불검출","불검출","적합"
"90","혼합제제","시즈오카현","2014-09-22","5","불검출","불검출","적합"
"91","혼합제제","오카야마현","2014-10-09","50","불검출","불검출","적합"
"92","혼합제제","시즈오카현","2014-09-18","7.5","불검출","불검출","적합"
"93","과자(비스킷)","아이치현","2014-09-30","1,080","불검출","불검출","적합"
"94","혼합제제","시즈오카현","2014-09-18","20","불검출","불검출","적합"
"95","당류가공품","아이치현","9999-12-31","201.6","불검출","불검출","적합"
"96","소스류","아이치현","2014-10-14","10,260","불검출","불검출","적합"
"97","과자(웨이퍼)","오사카부","2014-10-01","623","불검출","불검출","적합"
