"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"98","혼합제제","효고현","2014-10-14","136","불검출","불검출","적합"
"99","혼합제제","효고현","2014-10-14","17","불검출","불검출","적합"
"100","혼합제제","오카야마현","2014-07-11","30","불검출","불검출","적합"
"101","조미된장","아이치현","2014-10-08","10,000","불검출","불검출","적합"
"102","조미된장","아이치현","2014-09-09","7,970","불검출","불검출","적합"
"103","볶은커피","미에현","2014-08-24","96","불검출","불검출","적합"
"104","볶은커피","미에현","2014-08-11","96","불검출","불검출","적합"
"105","국수","구마모토현","2014-10-02","1,376","불검출","불검출","적합"
"106","식염절임","도쿠시마현","2014-10-07","198","불검출","불검출","적합"
"107","혼합제제","히로시마현","2014-10-20","500","불검출","불검출","적합"
"108","식초절임(생강절임)","도치기현","2014-09-30","130","불검출","불검출","적합"
"109","혼합제제","효고현","2014-10-15","34","불검출","불검출","적합"
"110","혼합제제","효고현","2014-10-15","34","불검출","불검출","적합"
"111","혼합제제","효고현","2014-10-16","10","불검출","불검출","적합"
"112","장류절임","히로시마현","2014-09-17","24","불검출","불검출","적합"
"113","식염절임","사이타마현","2014-09-30","150","불검출","불검출","적합"
"114","공액리놀레산","시즈오카현","2014-07-25","668.44","불검출","불검출","적합"
"115","말토트리오히드
로라제","시가현","2014-08-15","188.8","불검출","불검출","적합"
"116","장류절임","야마가타현","2014-09-30","30","불검출","불검출","적합"
"117","비타민/가르시니아
캄보지아껍질추출물","도야마현","2014-07-18","770.84","불검출","불검출","적합"
"118","녹차추출물 제품","지바현","2014-07-24","125.32","불검출","불검출","적합"
"119","비타민","시즈오카현","2014-07-01","223.18","불검출","불검출","적합"
"120","카레","사이타마현","2014-10-08","4,860","불검출","불검출","적합"
"121","카레","사이타마현","2014-10-10","3,516","불검출","불검출","적합"
"122","카레","사이타마현","2014-10-09","6,456","불검출","불검출","적합"
"123","혼합제제","시즈오카현","2014-09-25","360","불검출","불검출","적합"
"124","혼합제제","시즈오카현","2014-08-20","200","불검출","불검출","적합"
"125","혼합제제","사이타마현","2014-10-08","108","불검출","불검출","적합"
"126","글리세린지방산
에스테르","미에현","2014-08-08","75","불검출","불검출","적합"
"127","혼합제제","미에현","2014-09-17","2,000","불검출","불검출","적합"
"128","카레","나가노현","2014-09-01","1,800","불검출","불검출","적합"
"129","카레","니가타현","2014-09-10","800","불검출","불검출","적합"
"130","카레분","사이타마현","2014-08-02","520","불검출","불검출","적합"
"131","향신료조제품","사이타마현","2014-08-19","150","불검출","불검출","적합"
"132","카레","나가노현","2014-08-08","1,200","불검출","불검출","적합"
"133","카레","나가노현","2014-08-08","800","불검출","불검출","적합"
"134","혼합제제","이바라키현","2014-10-02","360","불검출","불검출","적합"
