"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","캔디류(캐러멜)","도치기현","2014-10-01","2,136","불검출","불검출","적합"
"19","캔디류(사탕)","도야마현","2014-09-24","208.8","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2014-09-29","20.8","불검출","불검출","적합"
"21","밀크초콜릿","가나가와현","2014-09-17","376.32","불검출","불검출","적합"
"22","기타코코아가공품","이바라키현","2014-09-18","72","불검출","불검출","적합"
"23","5'-이노신산이나트륨","가나가와현","2013-07-02","100","불검출","불검출","적합"
"24","음료베이스","가나가와현","2014-06-27","47.25","불검출","불검출","적합"
"25","빵류(그외 빵류)","사가현","2014-09-02","2,371.95","불검출","불검출","적합"
"26","유탕면류","도치기현","2014-09-22","230.4","불검출","불검출","적합"
"27","즉석조리식품","가나가와현","2014-07-14","2,951.98","불검출","불검출","적합"
"28","된장","나가노현","2014-10-02","2,160","불검출","불검출","적합"
"29","복합조미식품","가나가와현","2014-06-23","450","불검출","불검출","적합"
"30","복합조미식품","가나가와현","2014-08-19","150","불검출","불검출","적합"
"31","트랜스글루타미
나아제","가나가와현","2014-05-31","480","불검출","불검출","적합"
"32","트랜스글루타미
나아제","가나가와현","2014-07-04","90","불검출","불검출","적합"
"33","트랜스글루타미
나아제","가나가와현","2014-08-24","60","불검출","불검출","적합"
"34","과자(스낵과자)","아이치현","2014-10-15","882","불검출","불검출","적합"
"35","청주","이와테현","2014-09-29","86.4","불검출","불검출","적합"
"36","청주","이와테현","2014-09-29","12.96","불검출","불검출","적합"
"37","장류절임","미야자키현","2014-10-21","400","불검출","불검출","적합"
"38","장류절임","도치기현","2014-09-30","50","불검출","불검출","적합"
"39","식초절임","사이타마현","2014-09-30","24","불검출","불검출","적합"
"40","혼합제제","사이타마현","2014-10-10","15","불검출","불검출","적합"
"41","카레","니가타현","2014-10-02","18,000","불검출","불검출","적합"
"42","카레","니가타현","2014-10-03","1,440","불검출","불검출","적합"
"43","카레","니가타현","2014-10-01","1,440","불검출","불검출","적합"
"44","카레","니가타현","2014-09-11","720","불검출","불검출","적합"
"45","청주","히로시마현","2014-09-16","43.2","불검출","불검출","적합"
"46","청주","히로시마현","2014-08-28","504","불검출","불검출","적합"
"47","청주","히로시마현","2014-08-21","86.4","불검출","불검출","적합"
"48","청주","후쿠이현","2014-09-17","172.8","불검출","불검출","적합"
"49","청주","야마가타현","2014-09-30","172.8","불검출","불검출","적합"
"50","청주","야마가타현","2014-09-16","144","불검출","불검출","적합"
"51","청주","효고현","2014-10-01","600","불검출","불검출","적합"
"52","청주","나라현","2014-01-09","86.4","불검출","불검출","적합"
"53","소주","효고현","2014-05-28","129.6","불검출","불검출","적합"
"54","소주","가고시마현","2014-09-10","86.4","불검출","불검출","적합"
"55","청주","효고현","2014-09-26","3,564","불검출","불검출","적합"
"56","빵류(카스텔라)","사이타마현","2014-09-20","19.2","불검출","불검출","적합"
