"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","33건","-","-","109,420","-","-","-"
"1","활돔(참돔)","나가사키현","2014-12-15","5,067","불검출","불검출","적합"
"2","활방어","나가사키현","2014-12-15","4,812","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-12-15","18,713","불검출","불검출","적합"
"4","활방어","에히메현","2014-12-15","9,816","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-12-15","7,300","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-12-15","2,904","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-12-15","9,000","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2014-12-15","8,921","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-12-15","2,200","불검출","불검출","적합"
"10","냉장갈치","오이타현","2014-12-15","1,210","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2014-12-15","624","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2014-12-15","340","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-12-15","2,790","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-12-15","650","불검출","불검출","적합"
"15","냉장갈치","히로시마현","2014-12-15","265","불검출","불검출","적합"
"16","냉장갈치","후쿠오카현","2014-12-15","131","불검출","불검출","적합"
"17","냉장돔(참돔)","야마구치현","2014-12-15","185","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-12-15","5,710","불검출","불검출","적합"
"19","냉장민어(수조기)","야마구치현","2014-12-15","48","불검출","불검출","적합"
"20","냉장갈치","오이타현","2014-12-15","3,175","불검출","불검출","적합"
"21","냉장갈치","에히메현","2014-12-15","758","불검출","불검출","적합"
"22","냉장갈치","효고현","2014-12-15","248","불검출","불검출","적합"
"23","냉장명태","홋카이도","2014-12-15","9,400","불검출","불검출","적합"
"24","냉장가오리","야마구치현","2014-12-15","600","불검출","불검출","적합"
"25","냉장갈치","오이타현","2014-12-15","225","불검출","불검출","적합"
