"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","8건","-","-","1,429,742","-","-","-"
"1","냉동연어(대서양연어)","칠레","2014-12-11","21,993","불검출","불검출","적합"
"2","냉동가자미","러시아","2014-12-11","2,731","불검출","불검출","적합"
"3","냉동명태","러시아","2014-12-11","875,502","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","대만","2014-12-11","871","불검출","불검출","적합"
"5","냉동꽁치","대만","2014-12-11","235,439","불검출","불검출","적합"
"6","냉동명태","러시아","2014-12-11","251,097","불검출","불검출","적합"
"7","냉동명태(F)","러시아","2014-12-11","20,109","불검출","불검출","적합"
"8","냉동오징어(다리)","페루","2014-12-11","22,000","불검출","불검출","적합"
