"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","과자(스낵과자)","이와테현","2014-11-15","144","불검출","불검출","적합"
"19","소스류","히로시마현","2014-10-17","1,221.6","불검출","불검출","적합"
"20","소스류","히로시마현","2014-11-05","786.6","불검출","불검출","적합"
"21","곡류가공품","시즈오카현","2014-10-15","1,800","불검출","불검출","적합"
"22","곡류가공품","지바현","2014-11-01","180","불검출","불검출","적합"
"23","소스류","히로시마현","2014-10-31","2,446.79","불검출","불검출","적합"
"24","소스류","히로시마현","2014-10-28","2,700","불검출","불검출","적합"
"25","소스류","히로시마현","2014-11-10","5,040","불검출","불검출","적합"
"26","소스류","히로시마현","2014-11-07","264.36","불검출","불검출","적합"
"27","소스류","히로시마현","2014-10-31","180","불검출","불검출","적합"
"28","소스류","히로시마현","2014-11-05","660","불검출","불검출","적합"
"29","고형차","교토부","2014-11-20","1,000","불검출","불검출","적합"
"30","조미건어포류","아오모리현","2014-11-07","8.4","불검출","불검출","적합"
"31","폴리소르베이트80","와카야마현","2014-06-24","4,032","불검출","불검출","적합"
"32","복합조미식품","가나가와현","2014-09-04","57,000","불검출","불검출","적합"
"33","비타민/무기질","사이타마현","2014-10-09","40.5","불검출","불검출","적합"
"34","비타민A","시즈오카현","2014-10-09","43.1","불검출","불검출","적합"
"35","국수","가가와현","2014-09-30","4,000","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-10-20","39,000","불검출","불검출","적합"
"37","기타가공품","니가타현","2014-10-20","600","불검출","불검출","적합"
"38","카레","니가타현","2014-11-04","1,000","불검출","불검출","적합"
"39","카레","나가노현","2014-11-04","2,100","불검출","불검출","적합"
"40","카레","나가노현","2014-10-28","2,400","불검출","불검출","적합"
"41","카레","나가노현","2014-10-28","1,200","불검출","불검출","적합"
"42","카레분","사이타마현","2014-08-18","320","불검출","불검출","적합"
"43","식초절임
(매실절임)","와카야마현","2014-11-06","120","불검출","불검출","적합"
"44","소스류","아이치현","2014-11-21","960","불검출","불검출","적합"
"45","소스류","아이치현","2014-11-21","409.2","불검출","불검출","적합"
"46","소스류","아이치현","2014-11-21","475","불검출","불검출","적합"
"47","초콜릿가공품","오사카부","2014-11-17","5,379.48","불검출","불검출","적합"
"48","떡류","미야자키현","2014-11-18","360","불검출","불검출","적합"
"49","떡류","미야자키현","2014-11-20","360","불검출","불검출","적합"
"50","떡류","미야자키현","2014-11-26","360","불검출","불검출","적합"
"51","떡류","미야자키현","2014-11-21","360","불검출","불검출","적합"
"52","떡류","미야자키현","2014-11-19","360","불검출","불검출","적합"
"53","떡류","미야자키현","2014-11-26","360","불검출","불검출","적합"
"54","떡류","미야자키현","2014-11-20","360","불검출","불검출","적합"
"55","떡류","미야자키현","2014-11-21","360","불검출","불검출","적합"
"56","떡류","미야자키현","2014-11-27","360","불검출","불검출","적합"
"57","떡류","미야자키현","2014-11-20","270","불검출","불검출","적합"
"58","혼합제제","사이타마현","2014-11-18","50","불검출","불검출","적합"
"59","과자(스낵과자)","니가타현","2014-11-18","459","불검출","불검출","적합"
"60","향신료조제품
(고추냉이가공품)","나가노현","2014-10-25","335.4","불검출","불검출","적합"
