"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","35건","-","-","133,425","-","-","-"
"1","활가리비","홋카이도","2014-12-11","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-12-11","7,000","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2014-12-11","9,610","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2014-12-11","9,540","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-12-11","1,520","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","인도양","2014-12-11","122","불검출","불검출","적합"
"7","냉장갈치","오이타현","2014-12-11","300","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-12-11","1,536","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2014-12-11","2,208","불검출","불검출","적합"
"10","냉장준치","야마구치현","2014-12-11","320","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2014-12-11","80","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살) 인도양","","2014-12-11","1,250","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-12-11","9,000","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-12-11","13,440","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-12-11","4,456","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2014-12-11","2,679","불검출","불검출","적합"
"17","활가리비","홋카이도","2014-12-11","6,754","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2014-12-11","8,858","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-12-11","4,000","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-12-11","1,728","불검출","불검출","적합"
"21","활꼬막(새꼬막)","후쿠오카현","2014-12-11","4,640","불검출","불검출","적합"
"22","냉장갈치","오이타현","2014-12-11","2,135","불검출","불검출","적합"
"23","냉장갈치","에히메현","2014-12-11","252","불검출","불검출","적합"
"24","냉장갈치","효고현","2014-12-11","272","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2014-12-11","488","불검출","불검출","적합"
"26","냉장갈치","오이타현","2014-12-11","1,840","불검출","불검출","적합"
