"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","49건","-","-","210,120","-","-","-"
"1","냉동방어(F,포장횟감)","구마모토현","2014-12-16","1,270","불검출","불검출","적합"
"2","활돔(강담돔)","미야자키현","2014-12-16","830","불검출","불검출","적합"
"3","활방어","에히메현","2014-12-16","2,933","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-12-16","1,914","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2014-12-16","7,867","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2014-12-16","5,264","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2014-12-16","5,958","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2014-12-16","11,313","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2014-12-16","9,000","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-12-16","7,500","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-12-16","7,500","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-12-16","15,000","불검출","불검출","적합"
"13","활가리비","홋카이도","2014-12-16","6,500","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2014-12-16","8,640","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2014-12-16","1,396","불검출","불검출","적합"
"16","활복어(자주복)","에히메현","2014-12-16","154","불검출","불검출","적합"
"17","활장어(먹장어)","후쿠오카현","2014-12-16","1,579","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-12-16","4,000","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2014-12-16","7,842","불검출","불검출","적합"
"20","냉장갈치","야마구치현","2014-12-16","450","불검출","불검출","적합"
"21","활돔(돌돔)","미에현","2014-12-16","689","불검출","불검출","적합"
"22","활돔(벵에돔)","사가현","2014-12-16","1,430","불검출","불검출","적합"
"23","냉장명태","홋카이도","2014-12-16","5,500","불검출","불검출","적합"
"24","냉장명태","홋카이도","2014-12-16","5,500","불검출","불검출","적합"
"25","냉장갈치","오이타현","2014-12-16","878","불검출","불검출","적합"
"26","냉장가오리","야마구치현","2014-12-16","742","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2014-12-16","3,142","불검출","불검출","적합"
"28","냉장명태","홋카이도","2014-12-16","12,550","불검출","불검출","적합"
"29","냉장갈치","오이타현","2014-12-16","1,768","불검출","불검출","적합"
"30","활꼬막(새꼬막)","사가현","2014-12-16","3,000","불검출","불검출","적합"
