"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","454","989,007","6","19,665","358","845,654","4","387","86","123,299"
"12.8","78","213,259","0","0","57","186,006","0","0","21","27,253"
"12.9","89","135,745","4","7,675","71","119,879","1","99","13","8,092"
"12.10","84","148,754","1","8,990","67","114,228","0","0","16","25,535"
"12.11","95","288,832","1","3,000","72","236,961","1","204","21","48,666"
"12.12","108","202,417","0","0","91","188,580","2","84","15","13,753"
