"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장돔(황돔)","나가사키현","2016-07-14","520","불검출","불검출","적합"
"18","냉장갈치","에히메현","2016-07-14","255","불검출","불검출","적합"
"19","냉장명태","홋카이도","2016-07-14","3,560","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-07-14","3,572","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2016-07-14","416","불검출","불검출","적합"
"22","냉장갈치","에히메현","2016-07-14","190","불검출","불검출","적합"
"23","냉장돔(참돔)","후쿠오카현","2016-07-14","120","불검출","불검출","적합"
"24","냉장돔(황돔)","후쿠오카현","2016-07-14","72","불검출","불검출","적합"
"25","활가리비","홋카이도","2016-07-14","6,964","불검출","불검출","적합"
"26","활가리비","홋카이도","2016-07-14","20,503","불검출","불검출","적합"
"27","활가리비","홋카이도","2016-07-14","7,277","불검출","불검출","적합"
"28","활가리비","홋카이도","2016-07-14","7,205","불검출","불검출","적합"
"29","활가리비","홋카이도","2016-07-14","13,939","불검출","불검출","적합"
"30","활가리비","홋카이도","2016-07-14","7,045","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-07-14","11,976","불검출","불검출","적합"
"32","활가리비","홋카이도","2016-07-14","7,019","불검출","불검출","적합"
"33","활가리비","홋카이도","2016-07-14","7,023","불검출","불검출","적합"
