"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"80","당류가공품","교토부","2016-05-25","257","불검출","불검출","적합"
"81","소스류","에히메현","2016-06-17","504","불검출","불검출","적합"
"82","과자(스낵과자)","니가타현","2016-06-08","345","불검출","불검출","적합"
"83","냉면","효고현","2016-06-17","960","불검출","불검출","적합"
"84","과자(스낵과자)","야마나시현","2016-06-13","108","불검출","불검출","적합"
"85","커피/건조","과테말라","2015-08-21","2,041","불검출","불검출","적합"
"86","과자(스낵과자)","사이타마현","2016-01-12","2,176","불검출","불검출","적합"
"87","청주","교토부","2016-04-13","2,160","불검출","불검출","적합"
"88","양조간장","야마나시현","2016-06-06","4,224","불검출","불검출","적합"
"89","캔디류(사탕)","시즈오카현","2016-04-02","1,152","불검출","불검출","적합"
"90","초콜릿가공품","이바라키현","2016-04-02","316","불검출","불검출","적합"
"91","과자(스낵과자)","야마나시현","2016-06-13","79","불검출","불검출","적합"
"92","드레싱","사가현","2016-06-24","1,350","불검출","불검출","적합"
"93","볶은커피","나가사키현","2016-06-21","21","불검출","불검출","적합"
"94","당류가공품","교토부","2016-05-25","162","불검출","불검출","적합"
"95","혼합제제","가나가와현","2016-06-20","20","불검출","불검출","적합"
"96","맥주","후쿠오카현","2016-06-01","29,250","불검출","불검출","적합"
"97","가공유지","와카야마현","2016-03-11","170","불검출","불검출","적합"
"98","캔디류(사탕)","미에현","2016-06-02","1,901","불검출","불검출","적합"
"99","볶은커피","나가사키현","2016-06-21","21","불검출","불검출","적합"
"100","가공두부","오사카부","2016-06-21","11,000","불검출","불검출","적합"
"101","빵류(케이크)","훗카이도","2016-06-17","228","불검출","불검출","적합"
"102","과자(크래커)","아이치현","2016-05-23","18","불검출","불검출","적합"
"103","청주","후쿠이현","2016-05-10","86","불검출","불검출","적합"
"104","드레싱","시즈오카현","2016-06-04","108","불검출","불검출","적합"
"105","캔디류(사탕)","시즈오카현","2016-04-02","571","불검출","불검출","적합"
"106","건어포류","에히메현","2016-06-13","50","불검출","불검출","적합"
"107","드레싱","사가현","2016-06-08","5,006","불검출","불검출","적합"
"108","전분가공품","에히메현","2016-06-16","8,000","불검출","불검출","적합"
"109","곡류가공품","에히메현","2016-06-17","4,000","불검출","불검출","적합"
"110","청주","야마가타현","2016-05-16","173","불검출","불검출","적합"
"111","청주","야마가타현","2016-05-16","720","불검출","불검출","적합"
"112","당류가공품","오사카부","2016-05-25","153","불검출","불검출","적합"
