"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","131,268.2","-","-","-"
"1","활돔(참돔)","에히메현","2016-07-14","14,880","불검출","불검출","적합"
"2","활가리비","홋카이도","2016-07-14","7,000","불검출","불검출","적합"
"3","냉동개아지살
(가리비,횟감)","홋카이도","2016-07-14","2,013","불검출","불검출","적합"
"4","냉동다랑어
(눈다랑어,F,횟감)","태평양","2016-07-14","481.2","불검출","불검출","적합"
"5","냉동다랑어
(눈다랑어,목살,횟감)","대서양","2016-07-14","100","불검출","불검출","적합"
"6","냉장대구","홋카이도","2016-07-14","130","불검출","불검출","적합"
"7","냉장대구","홋카이도","2016-07-14","130","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2016-07-14","1,984","불검출","불검출","적합"
"9","냉장돔(황돔)","후쿠오카현","2016-07-14","200","불검출","불검출","적합"
"10","냉장명태","홋카이도","2016-07-14","1,192","불검출","불검출","적합"
"11","냉장명태","홋카이도","2016-07-14","1,560","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2016-07-14","1,200","불검출","불검출","적합"
"13","냉장갈치","오이타현","2016-07-14","385","불검출","불검출","적합"
"14","냉장병어","오카야마현","2016-07-14","430","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2016-07-14","1,832","불검출","불검출","적합"
"16","냉장갈치","히로시마현","2016-07-14","95","불검출","불검출","적합"
