"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","361","2,830,586","0","0","316","2,783,508","7","3,776","38","43,302"
"5.14","159","1,728,175","0","0","150","1,707,128","1","129","8","20,918"
"5.15","97","301,894","0","0","79","286,648","2","243","16","15,003"
"5.16","105","800,517","0","0","87","789,732","4","3,404","14","7,381"
"","","","","","","","","","",""
"","","","","","","","","","",""
