"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","52,554","-","-","-"
"1","활돔(돌돔)","나가사키현","2015-6-18","912","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2015-6-18","1,888","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2015-6-18","1,776","불검출","불검출","적합"
"4","냉장갈치","오이타현","2015-6-18","85","불검출","불검출","적합"
"5","냉장갈치","히로시마현","2015-6-18","140","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2015-6-18","1,032","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2015-6-18","2,895","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2015-6-18","2,656","불검출","불검출","적합"
"9","냉동기름치","태평양","2015-6-18","17,380","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-6-18","14,250","불검출","불검출","적합"
"11","냉동게(참게)","후쿠오카현","2015-6-18","610","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-6-18","753","불검출","불검출","적합"
"13","냉장갈치","에히메현","2015-6-18","320","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2015-6-18","864","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-6-18","6,993","불검출","불검출","적합"
