"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","가나가와현","2015-05-08","75","불검출","불검출","적합"
"14","혼합제제","가나가와현","2015-05-08","150","불검출","불검출","적합"
"15","청주","아오모리현","2015-05-25","5,400","불검출","불검출","적합"
"16","혼합제제","시가현","2015-05-25","826.28","불검출","불검출","적합"
"17","혼합제제","오카야마현","2015-05-14","60","불검출","불검출","적합"
"18","탄산음료","도쿄도","2015-04-20","151","불검출","불검출","적합"
"19","어묵","시마네현","2015-05-11","1,120","불검출","불검출","적합"
"20","어묵","시마네현","2015-05-11","556.6","불검출","불검출","적합"
"21","어묵","시마네현","2015-04-26","600","불검출","불검출","적합"
"22","어묵","시마네현","2015-05-12","604.8","불검출","불검출","적합"
"23","어묵","시마네현","2015-05-14","1,272","불검출","불검출","적합"
"24","어묵","시마네현","2015-04-27","300","불검출","불검출","적합"
"25","어묵","시마네현","2015-04-29","420","불검출","불검출","적합"
"26","어묵","시마네현","2015-04-21","282.2","불검출","불검출","적합"
"27","어묵","시마네현","2015-04-17","150","불검출","불검출","적합"
"28","어묵","시마네현","2015-05-22","960","불검출","불검출","적합"
"29","어묵","시마네현","2015-04-19","780","불검출","불검출","적합"
"30","어묵","시마네현","2015-04-22","672","불검출","불검출","적합"
"31","과자(크래커)","아이치현","2015-04-28","6.6","불검출","불검출","적합"
"32","캔디류(사탕)","훗카이도","2015-04-15","18.4","불검출","불검출","적합"
"33","과자(쿠키)","아이치현","2015-04-27","31.2","불검출","불검출","적합"
"34","땅콩또는견과류가
공품","후쿠오카현","2015-04-11","20","불검출","불검출","적합"
"35","과자(쿠키)","아이치현","2015-04-22","52","불검출","불검출","적합"
"36","과자(크래커)","아이치현","2015-04-18","18","불검출","불검출","적합"
"37","과자(스낵과자)","니가타현","2015-03-08","969","불검출","불검출","적합"
"38","카레","나라현","2015-04-24","1,600","불검출","불검출","적합"
"39","카레","아이치현","2015-04-07","240","불검출","불검출","적합"
"40","마요네즈","효고현","2015-04-30","4,000","불검출","불검출","적합"
"41","볶은커피","오사카부","2015-05-08","1,900.8","불검출","불검출","적합"
"42","맥주","오이타현","2015-04-09","115,920","불검출","불검출","적합"
