"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"40","과자(크래커)","오사카부","2015-05-26","4,000","불검출","불검출","적합"
"41","과자(스낵과자)","구마모토현","2015-05-28","1,900.8","불검출","불검출","적합"
"42","과자(스낵과자)","히로시마현","2015-05-29","115,920","불검출","불검출","적합"
"43","과자(비스킷)","아이치현","2015-05-25","2,571.5","불검출","불검출","적합"
"44","당류가공품","오카야마현","2015-04-21","2,419.2","불검출","불검출","적합"
"45","소스류","군마현","2015-05-21","12,000","불검출","불검출","적합"
"46","캔디류(젤리)","아이치현","2015-05-26","6,642","불검출","불검출","적합"
"47","캔디류(젤리)","아이치현","2015-05-22","135,869.76","불검출","불검출","적합"
"48","과자(스낵과자)","아이치현","2015-05-26","840","불검출","불검출","적합"
"49","고형차","후쿠오카현","2015-05-29","840","불검출","불검출","적합"
"50","과자(스낵과자)","미에현","2015-05-28","360","불검출","불검출","적합"
"51","즉석조리식품","가가와현","2015-04-11","60","불검출","불검출","적합"
"52","혼합제제","이바라키현","2015-05-25","60","불검출","불검출","적합"
"53","기타천연착향료","오카야마현","2015-05-18","240","불검출","불검출","적합"
"54","청국장","가고시마현","2015-05-31","118","불검출","불검출","적합"
"55","건어포류","교토부","2015-05-27","500","불검출","불검출","적합"
"56","커피/건조","콜롬비아","2015-01-29","4,933.8","불검출","불검출","적합"
"57","리큐르","와카야마현","2015-05-29","7,560","불검출","불검출","적합"
"58","빵류(그외 빵류)","히로시마현","2015-05-19","11,340","불검출","불검출","적합"
"59","청주","야마가타현","2015-05-22","281.7","불검출","불검출","적합"
"60","빵류(그외 빵류)","히로시마현","2015-05-21","6,220.8","불검출","불검출","적합"
"61","화이트초콜릿","훗카이도","2015-06-04","540","불검출","불검출","적합"
"62","밀크초콜릿","훗카이도","2015-06-04","48.6","불검출","불검출","적합"
"63","밀크초콜릿","훗카이도","2015-06-04","9,216","불검출","불검출","적합"
"64","장류절임","도치기현","2015-05-28","6.5","불검출","불검출","적합"
"65","장류절임","도치기현","2015-05-28","2,340","불검출","불검출","적합"
"66","장류절임","도치기현","2015-05-28","756","불검출","불검출","적합"
"67","장류절임","도치기현","2015-05-28","357","불검출","불검출","적합"
"68","식초절임(오이초절임)","도치기현","2015-05-28","153","불검출","불검출","적합"
"69","초콜릿가공품","훗카이도","2015-06-04","20.16","불검출","불검출","적합"
