"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","321","810,740","1","3,000","264","766,196","3","300","53","41,244"
"6.15","125","185,494","1","3,000","103","175,755","0","0","21","6,739"
"6.16","83","482,208","0","0","58","458,672","1","250","24","23,286"
"6.17","113","143,038","0","0","103","131,769","2","50","8","11,219"
"","","","","","","","","","",""
"","","","","","","","","","",""
