"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"11","카레","나라현","2015-04-28","45","불검출","불검출","적합"
"12","카레","나라현","2015-04-21","165","불검출","불검출","적합"
"13","과자(크래커)","이바라키현","2015-03-07","75","불검출","불검출","적합"
"14","과자(크래커)","이바라키현","2015-04-29","150","불검출","불검출","적합"
"15","과자(스낵과자)","이바라키현","2015-05-28","5,400","불검출","불검출","적합"
"16","과자(스낵과자)","이바라키현","2015-05-27","826.28","불검출","불검출","적합"
"17","소스류","에히메현","2015-05-30","60","불검출","불검출","적합"
"18","기타설탕","오사카부","2015-04-17","151","불검출","불검출","적합"
"19","기타가공품","도쿄도","2014-04-09","1,120","불검출","불검출","적합"
"20","혼합제제","시가현","2015-06-02","556.6","불검출","불검출","적합"
"21","합성착향료","야마가타현","2015-05-26","600","불검출","불검출","적합"
"22","혼합제제","시가현","2015-06-08","604.8","불검출","불검출","적합"
"23","혼합제제","시가현","2015-06-04","1,272","불검출","불검출","적합"
"24","혼합제제","시가현","2015-06-08","300","불검출","불검출","적합"
"25","혼합제제","시가현","2015-06-05","420","불검출","불검출","적합"
"26","맥주","오이타현","2015-04-28","282.2","불검출","불검출","적합"
"27","폴리글리세린지방
산에스테르","효고현","2015-05-28","150","불검출","불검출","적합"
"28","과.채주스","후쿠오카현","2015-04-23","960","불검출","불검출","적합"
"29","과자(비스킷)","아이치현","2015-04-24","780","불검출","불검출","적합"
"30","과자(쿠키)","아이치현","2015-04-29","672","불검출","불검출","적합"
"31","과자(비스킷)","아이치현","2015-04-28","6.6","불검출","불검출","적합"
"32","과자(크래커)","이와테현","2015-04-21","18.4","불검출","불검출","적합"
"33","빵류(케이크)","훗카이도","2015-07-24
(유통기한)","31.2","불검출","불검출","적합"
"34","향신료조제품(고추
냉이가공품)","사이타마현","2015-05-09","20","불검출","불검출","적합"
"35","과자(스낵과자)","효고현","2015-05-25","52","불검출","불검출","적합"
"36","과자(스낵과자)","효고현","2015-05-25","18","불검출","불검출","적합"
"37","과자(스낵과자)","히로시마현","2015-05-30","969","불검출","불검출","적합"
"38","혼합제제","효고현","2015-06-01","1,600","불검출","불검출","적합"
"39","과자(크래커)","오사카부","2015-05-26","240","불검출","불검출","적합"
