"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","25건","-","-","71,116","-","-","-"
"1","활돔(참돔)","구마모토현","2015-6-17","13,589","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-6-17","7,000","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어) 인도양","","2015-6-17","1,074","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2015-6-17","1,048","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2015-6-17","1,112","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-6-17","7,361","불검출","불검출","적합"
"7","냉장갈치","오이타현","2015-6-17","20","불검출","불검출","적합"
"8","냉장갈치","히로시마현","2015-6-17","235","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-6-17","464","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-6-17","4,680","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-6-17","3,044","불검출","불검출","적합"
"12","냉장명태","홋카이도","2015-6-17","2,532","불검출","불검출","적합"
"13","냉장명태","홋카이도","2015-6-17","1,860","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2015-6-17","1,736","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2015-6-17","9,058","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-6-17","3,478","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-6-17","3,480","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2015-6-17","290","불검출","불검출","적합"
"19","활돔(돌돔)","가가와현","2015-6-17","220","불검출","불검출","적합"
"20","활낙지","효고현","2015-6-17","52","불검출","불검출","적합"
"21","냉장갈치","에히메현","2015-6-17","240","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2015-6-17","528","불검출","불검출","적합"
"23","활장어(먹장어)","후쿠오카현","2015-6-17","3,402","불검출","불검출","적합"
"24","활장어(먹장어)","후쿠오카현","2015-6-17","1,787","불검출","불검출","적합"
"25","활장어(먹장어)","후쿠오카현","2015-6-17","2,826","불검출","불검출","적합"
