"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉동개아지살(가
리비)","홋카이도","2017-01-20","110","불검출","불검출","적합"
"18","냉동다랑어(눈다
랑어,목살)","태평양","2017-01-20","15","불검출","불검출","적합"
"19","활가리비","홋카이도","2017-01-20","7,356","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-01-20","7,457","불검출","불검출","적합"
"21","냉장홍어","야마구치현","2017-01-20","540","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-01-20","3,000","불검출","불검출","적합"
"23","냉장갈치","후쿠오카현","2017-01-20","670","불검출","불검출","적합"
"24","냉장돔(황돔)","후쿠오카현","2017-01-20","236","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-01-20","2,000","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-01-20","2,900","불검출","불검출","적합"
"27","냉장명태","홋카이도","2017-01-20","2,500","불검출","불검출","적합"
"28","냉장명태","홋카이도","2017-01-20","5,200","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2017-01-20","3,143","불검출","불검출","적합"
"30","냉장갈치","오이타현","2017-01-20","795","불검출","불검출","적합"
"31","냉장돔(참돔)","나가사키현","2017-01-20","472","불검출","불검출","적합"
"32","냉장돔(황돔)","야마구치현","2017-01-20","360","불검출","불검출","적합"
"33","냉장갈치","오이타현","2017-01-20","486","불검출","불검출","적합"
"34","냉장돔(황돔)","나가사키현","2017-01-20","1,016","불검출","불검출","적합"
