"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장명태","홋카이도","2017-01-18","2,810","불검출","불검출","적합"
"36","냉장홍어","홋카이도","2017-01-18","3,516","불검출","불검출","적합"
"37","냉장대구","홋카이도","2017-01-18","6,750","불검출","불검출","적합"
"38","냉장명태","홋카이도","2017-01-18","7,014","불검출","불검출","적합"
"39","냉장홍어","홋카이도","2017-01-18","3,261","불검출","불검출","적합"
"40","활우렁쉥이","홋카이도","2017-01-18","5,143","불검출","불검출","적합"
"41","활우렁쉥이","홋카이도","2017-01-18","9,144","불검출","불검출","적합"
"42","활우렁쉥이","홋카이도","2017-01-18","8,987","불검출","불검출","적합"
"43","활돔(돌돔)","미야자키현","2017-01-18","1,287","불검출","불검출","적합"
"44","활우렁쉥이","홋카이도","2017-01-18","6,317","불검출","불검출","적합"
"45","활가리비","홋카이도","2017-01-18","2,098","불검출","불검출","적합"
