"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(각시가자미)","러시아","2019-06-21","22,491","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2019-06-21","66,150","불검출","불검출","적합"
"3","냉동다랑어(참다랑어,목살,횟감)","시리아","2019-06-21","551","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2019-06-21","22,050","불검출","불검출","적합"
"5","냉동다랑어(참다랑어,목살,횟감)","이집트","2019-06-21","925","불검출","불검출","적합"
"합계","","-","-","112,167","-","-","-"
