"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","와카야마현","2019-06-20","664","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2019-06-20","1,216","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-06-20","6,975","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-06-20","6,822","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-06-20","7,215","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-06-20","1,506","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2019-06-20","1,456","불검출","불검출","적합"
"8","냉장갈치","후쿠오카현","2019-06-20","85","불검출","불검출","적합"
"9","활장어(먹장어)","교토부","2019-06-20","1,837","불검출","불검출","적합"
"10","활돔(돌돔)","미야자키현","2019-06-20","926","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-06-20","4,966","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-06-20","6,970","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2019-06-20","1,656","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2019-06-20","2,213","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2019-06-20","904","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-06-20","6,980","불검출","불검출","적합"
"17","냉장명태","홋카이도","2019-06-20","504","불검출","불검출","적합"
"합계","","-","-","52,895","-","-","-"
