"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","가공유지","오사카부","2018-11-02","100","불검출","불검출","적합"
"16","글리세린지방산
에스테르","도치기현","2018-09-18","216","불검출","불검출","적합"
"17","혼합제제","도쿄도","2019-01-31","30","불검출","불검출","적합"
"18","청주","시가현","2018-12-10","173","불검출","불검출","적합"
"19","청주","니가타현","2019-01-16","54","불검출","불검출","적합"
"20","액상커피","시즈오카현","2019-01-18","15,806","불검출","불검출","적합"
"21","기타 수산물가공품","후쿠오카현","2019-10-04","252","불검출","불검출","적합"
"22","기타 수산물가공품","후쿠오카현","2019-10-04","252","불검출","불검출","적합"
"23","혼합제제","효고현","2019-02-06","15","불검출","불검출","적합"
"24","혼합제제","효고현","2019-02-06","60","불검출","불검출","적합"
"25","혼합제제","효고현","2019-02-01","60","불검출","불검출","적합"
"26","혼합제제","효고현","2019-02-01","90","불검출","불검출","적합"
"27","혼합제제","효고현","2019-01-31","15","불검출","불검출","적합"
"28","혼합제제","효고현","2019-01-30","60","불검출","불검출","적합"
"29","혼합제제","효고현","2019-02-06","15","불검출","불검출","적합"
"30","혼합제제","효고현","2019-01-31","60","불검출","불검출","적합"
"31","양조간장","오사카부","2019-01-24","1,620","불검출","불검출","적합"
"32","조림류","훗카이도","2019-02-01","720","불검출","불검출","적합"
"33","과·채음료","후쿠오카현","2018-12-19","135","불검출","불검출","적합"
"34","과·채음료","후쿠오카현","2018-12-17","90","불검출","불검출","적합"
"35","캔디류","미에현","2018-12-10","169","불검출","불검출","적합"
"36","소스","에히메현","2019-02-05","9,504","불검출","불검출","적합"
"37","복합조미식품","에히메현","2019-02-12","1,000","불검출","불검출","적합"
"38","과·채음료","후쿠오카현","2018-10-25","90","불검출","불검출","적합"
"39","볶은커피","아이치현","2019-01-24","24","불검출","불검출","적합"
"40","탄산음료","오사카부","2019-01-28","2,465","불검출","불검출","적합"
"41","카레(커리)","니가타현","2018-12-03","792","불검출","불검출","적합"
"42","숙면","구마모토현","2019-01-10","206","불검출","불검출","적합"
"43","향신료조제품","사이타마현","2018-12-14","420","불검출","불검출","적합"
"44","향신료조제품","사이타마현","2019-01-11","670","불검출","불검출","적합"
"45","카레(커리)","니가타현","2018-12-13","840","불검출","불검출","적합"
"46","카레(커리)","니가타현","2019-01-22","264","불검출","불검출","적합"
"47","된장","나가노현","2019-01-30","10,000","불검출","불검출","적합"
"48","혼합제제","미에현","2019-01-31","1,200","불검출","불검출","적합"
