"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2019-03-05","14,819","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-03-05","1,300","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-03-05","6,752","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2019-03-05","6,112","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-03-05","1,482","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-03-05","7,911","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2019-03-05","3,859","불검출","불검출","적합"
"8","활돔(돌돔)","가나가와현","2019-03-05","1,264","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-03-05","8,844","불검출","불검출","적합"
"10","냉동개아지살(가리비)","홋카이도","2019-03-05","8,000","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2019-03-05","1,270","불검출","불검출","적합"
"12","활꼬막","사가현","2019-03-05","2,100","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-03-05","3,536","불검출","불검출","적합"
"14","냉장홍어","야마구치현","2019-03-05","350","불검출","불검출","적합"
"15","냉장가오리","야마구치현","2019-03-05","84","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-03-05","7,000","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2019-03-05","8,114","불검출","불검출","적합"
"18","활돔(돌돔)","시즈오카현","2019-03-05","955","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2019-03-05","2,846","불검출","불검출","적합"
"20","냉동다랑어(참다랑어,F,횟감)","대서양","2019-03-05","100","불검출","불검출","적합"
