"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2019-03-06","1,140","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-03-06","1,950","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2019-03-06","2,530","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-03-06","2,600","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-03-06","7,882","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-03-06","2,717","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-03-06","4,500","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-03-06","7,176","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2019-03-06","115","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-03-06","1,950","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2019-03-06","8,524","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2019-03-06","250","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2019-03-06","360","불검출","불검출","적합"
"14","냉장명태","홋카이도","2019-03-06","3,900","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2019-03-06","6,689","불검출","불검출","적합"
"16","활장어(먹장어)","가나가와현","2019-03-06","2,681","불검출","불검출","적합"
"17","활대합(북방대합)","홋카이도","2019-03-06","2,254","불검출","불검출","적합"
"18","활게(참게)","후쿠오카현","2019-03-06","307","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2019-03-06","4,734","불검출","불검출","적합"
"20","냉장가오리","야마구치현","2019-03-06","120","불검출","불검출","적합"
